"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal11",1,8,0,9,0,3,1,4,3,5,0,1,1,0,1,1,2,4,4,5,2,1,0,7,6,1,9,5,2,2,3,3,3,17,25,13,1,7,0,1,2,2,1,1,1,2,0,11,0,14,5,4,2,8,2,2,0,0,1,7,2,2,5,10,1,4,0,3,3,0,3,5,7,3,2,2,2,3,2,4,1,7,5,6,5,1,0,1,2,5,2,3,2,7,1,3,9,0,1,7
"signal12",4,5,0,2,2,0,1,0,2,0,2,21,1,0,1,6,4,2,15,9,16,6,1,5,2,0,8,0,0,0,0,2,3,5,5,1,3,0,4,0,2,3,0,1,8,2,0,8,1,2,2,2,1,2,1,0,2,4,0,0,5,0,4,4,0,2,1,3,3,0,5,3,0,17,0,8,0,6,5,4,4,8,2,4,6,3,2,2,3,2,5,2,3,2,0,5,5,2,2,2
"signal13",7,5,3,9,0,6,1,0,1,1,1,6,2,0,6,2,2,2,7,5,7,5,1,4,6,3,9,1,0,2,3,6,0,4,7,5,26,2,2,0,3,4,4,5,10,3,3,7,2,4,2,3,0,5,5,2,2,1,1,1,2,0,4,5,3,2,2,3,0,3,2,5,4,14,4,13,0,1,10,0,1,6,1,0,5,5,1,0,5,10,4,4,7,7,2,9,11,2,0,1
"signal14",5,4,4,1,1,2,0,5,3,3,1,5,4,9,1,2,2,0,5,1,7,2,0,22,4,2,5,0,2,1,1,5,1,10,3,1,7,1,1,4,2,8,4,8,2,1,3,10,1,5,1,3,6,6,2,1,1,4,0,1,0,2,3,3,8,5,0,0,5,0,6,3,0,2,6,1,0,1,7,2,8,0,0,1,3,1,1,7,0,9,2,1,3,2,1,3,8,4,5,3
"signal15",4,5,1,4,6,0,1,3,0,1,0,0,4,4,2,1,2,6,0,5,5,1,3,5,16,3,5,2,1,3,4,13,4,16,7,9,7,3,1,3,3,8,4,0,0,2,1,4,6,3,0,4,2,13,1,2,2,1,2,1,6,1,2,7,1,1,3,5,0,3,1,0,1,17,2,1,1,2,2,0,3,5,0,4,0,1,1,2,0,2,9,3,5,3,0,13,3,1,5,3
"signal16",0,3,1,8,1,5,1,1,5,0,0,2,0,2,3,1,12,27,2,2,3,2,2,9,2,1,4,0,3,1,3,2,2,5,0,3,5,0,3,3,3,6,3,1,1,4,1,6,3,6,2,4,2,3,3,4,4,1,1,4,2,0,4,3,4,3,4,3,0,5,3,5,1,5,2,1,4,3,5,3,0,2,0,3,0,0,3,9,5,6,0,3,7,21,4,7,3,6,1,3
"signal17",1,9,5,0,0,0,3,1,1,1,1,6,2,1,1,0,2,1,5,0,5,3,0,8,7,0,8,0,1,0,0,2,2,7,9,5,4,1,0,0,1,0,0,1,2,4,3,1,0,1,3,5,1,0,2,1,5,0,4,2,0,0,3,9,2,0,2,0,0,5,1,2,0,4,6,5,2,1,7,1,3,3,5,4,4,0,4,0,0,1,9,5,5,4,3,8,0,2,1,0
"signal18",3,3,0,1,0,0,3,1,3,0,2,3,0,3,0,0,2,1,6,10,4,0,3,12,5,4,3,2,8,3,0,4,5,3,6,2,3,1,1,1,0,9,1,6,0,0,1,9,6,2,3,1,1,4,3,4,0,1,2,0,1,3,7,3,1,1,4,5,3,0,2,0,6,5,1,4,2,3,2,1,3,5,1,2,2,2,4,0,0,2,1,0,0,0,2,5,20,0,0,0
"signal19",0,4,1,0,3,1,3,1,2,2,5,2,1,3,1,0,1,6,4,5,3,1,2,1,2,2,6,4,2,2,0,3,1,2,18,12,6,0,0,0,1,2,2,4,0,1,1,7,3,3,1,1,0,1,5,4,1,5,1,0,3,1,19,6,1,3,1,6,2,2,1,1,2,2,5,3,0,0,1,1,0,4,4,4,9,4,1,6,0,17,7,0,2,2,1,3,9,1,0,0
"signal20",1,2,1,1,0,1,1,2,0,2,2,11,2,2,7,2,3,2,2,14,6,1,0,13,6,5,0,0,3,1,0,25,2,16,9,6,17,1,0,1,4,15,5,3,7,1,0,2,1,2,2,3,1,0,1,3,1,0,3,5,1,0,3,15,2,0,1,1,1,0,9,2,0,3,3,4,2,0,10,1,3,3,0,4,7,4,5,3,1,7,8,2,0,8,0,4,4,9,3,0
"signal21",1,7,3,2,1,0,1,7,1,1,3,2,6,2,5,3,1,1,14,4,2,5,2,3,6,2,7,2,1,0,0,2,0,0,10,12,2,1,0,0,3,0,3,0,0,1,0,2,1,1,9,0,1,9,0,2,4,6,4,1,2,2,9,6,4,0,0,0,0,0,0,2,3,0,0,5,1,0,3,4,4,18,1,3,5,3,0,3,2,2,7,4,3,5,0,3,5,0,3,5
"signal22",0,3,3,3,5,2,2,0,1,2,3,3,0,3,0,1,0,2,5,5,12,2,1,8,3,3,2,0,4,1,2,0,0,5,7,24,3,1,1,3,0,9,1,4,0,1,4,6,5,12,0,2,4,11,2,1,3,0,0,1,2,0,6,13,5,3,4,3,1,2,1,2,0,14,0,2,0,4,3,0,3,3,2,2,2,1,3,2,4,5,3,0,5,5,1,10,6,1,1,1
"signal23",1,5,0,3,3,1,1,4,3,3,2,1,2,2,5,1,3,3,1,3,8,1,1,5,5,2,4,1,4,3,7,10,4,4,5,1,3,3,2,1,0,3,1,2,0,3,1,16,1,2,1,0,0,3,0,4,0,3,3,0,0,1,4,0,6,3,3,2,2,3,2,1,1,5,3,13,1,0,15,2,2,0,0,7,6,1,1,6,0,0,3,0,0,12,1,8,5,1,7,1
"signal24",4,1,0,2,4,4,1,2,1,2,1,3,1,3,6,5,6,3,6,6,3,2,1,4,3,2,4,1,5,1,4,8,0,16,0,6,2,1,0,2,1,2,1,0,3,7,4,2,3,0,5,5,1,12,4,0,1,0,3,1,1,5,9,4,3,4,0,1,1,5,0,1,3,2,3,3,3,1,3,2,5,2,1,4,4,1,1,1,0,15,9,1,3,0,3,5,10,1,1,1
"signal25",5,7,5,10,1,0,0,3,3,1,1,5,0,3,6,1,6,10,6,6,9,6,0,6,8,3,6,2,3,3,0,0,0,7,2,10,7,0,0,2,2,2,0,0,4,3,3,3,4,4,1,3,4,7,1,1,2,2,0,1,0,4,3,4,0,2,3,2,3,0,2,3,4,11,2,3,0,1,5,0,3,1,0,2,14,1,0,0,0,9,5,2,3,3,3,1,3,4,1,1
"signal26",3,4,1,3,2,4,7,4,3,1,2,1,4,2,3,0,1,3,3,2,6,9,2,4,2,0,1,1,11,1,0,1,1,6,7,3,2,0,0,1,1,8,0,3,1,2,0,7,3,16,2,1,5,1,4,0,0,1,2,1,1,2,9,6,1,0,3,1,0,1,2,0,0,7,7,1,1,6,19,2,1,2,4,5,2,4,1,2,3,6,3,1,0,4,0,2,3,2,1,4
"signal27",2,5,1,1,1,1,4,4,5,2,2,2,0,4,1,3,4,10,4,7,0,0,3,3,8,0,8,0,2,1,2,2,3,5,13,6,1,3,6,3,0,14,1,0,1,1,0,8,3,3,2,2,7,7,1,3,1,0,1,0,0,3,1,7,4,1,2,2,1,0,3,4,5,5,0,3,0,1,5,3,0,11,2,0,1,0,3,1,3,6,6,4,2,7,10,11,10,4,1,1
"signal28",0,4,1,0,2,1,2,2,4,6,3,4,5,0,2,5,3,0,4,3,10,0,2,16,5,2,7,1,0,3,2,15,3,10,5,12,3,2,3,1,2,4,2,7,4,2,0,0,2,7,2,0,1,4,1,3,0,1,3,2,6,4,6,14,4,1,1,0,1,4,0,3,2,7,0,17,4,0,10,0,0,1,0,2,2,0,0,6,2,30,11,0,3,0,2,8,2,1,1,2
"signal29",3,4,0,3,2,1,6,1,0,1,1,7,11,0,3,2,4,7,3,7,2,0,0,9,6,2,11,4,0,0,4,2,0,19,2,10,4,1,4,1,0,6,4,0,4,0,10,2,2,12,9,0,0,3,2,4,0,6,0,6,4,3,8,3,2,6,3,0,2,2,3,1,2,6,5,3,1,1,14,1,2,5,3,1,1,2,5,1,1,3,5,0,6,10,2,3,2,0,3,5
"signal30",3,3,3,6,1,1,3,3,0,1,1,9,0,1,0,2,2,6,0,7,7,3,2,11,5,1,4,0,0,0,1,6,2,5,2,7,11,5,0,1,2,0,2,0,4,2,3,13,1,15,4,0,2,5,0,5,3,12,1,1,2,1,1,13,2,0,3,1,0,3,6,2,0,2,3,0,2,1,4,5,5,5,3,3,0,0,0,8,1,5,0,0,3,4,2,7,2,1,1,3
"signal31",4,8,6,1,2,4,2,1,0,4,6,1,4,1,1,1,4,19,22,1,5,1,3,4,8,1,10,1,0,5,1,9,2,12,1,8,3,0,0,1,2,4,3,0,2,1,2,3,0,7,3,1,6,3,0,2,3,7,3,5,3,3,11,2,3,4,3,1,1,2,0,2,2,4,0,2,0,2,18,5,0,7,1,2,13,0,1,0,2,12,6,1,1,2,2,2,1,10,4,2
"signal32",10,4,1,0,0,2,3,0,5,1,5,3,0,1,9,2,1,6,5,2,13,4,3,4,0,4,5,1,6,0,2,4,5,7,4,5,0,3,1,1,0,2,2,2,4,0,4,7,0,2,9,1,2,1,0,2,7,0,2,5,5,0,17,4,0,0,1,0,0,3,0,0,1,7,2,3,2,4,6,0,4,3,1,0,3,1,2,2,1,13,12,1,2,5,3,19,1,0,2,0
"signal33",1,9,0,0,3,0,1,1,3,0,3,0,3,2,3,7,3,3,10,4,0,1,0,3,0,3,7,2,5,0,8,5,3,3,8,5,4,1,1,2,2,3,0,0,0,1,2,4,4,1,2,0,2,4,2,0,5,2,2,1,0,1,8,4,1,0,0,0,4,5,5,2,0,3,3,9,3,0,2,5,2,8,4,0,10,0,4,0,5,5,8,3,1,1,0,4,3,1,0,0
"signal34",5,1,2,4,3,1,1,1,0,4,3,5,3,2,1,0,0,7,6,4,13,4,7,13,6,1,3,0,2,0,0,3,0,2,2,7,0,7,3,0,1,10,1,2,0,1,0,1,4,1,1,4,4,4,1,7,0,1,0,0,1,3,5,2,2,1,2,3,3,1,2,1,3,6,3,10,1,0,5,4,1,18,3,1,10,0,0,2,9,6,30,1,8,0,0,13,3,5,2,0
"signal35",3,9,4,4,1,0,2,0,2,1,3,4,5,4,1,1,2,9,2,14,4,0,3,5,13,1,5,0,2,6,2,6,1,0,8,5,8,1,5,3,4,7,2,4,1,5,0,1,5,3,1,5,1,0,2,1,1,2,0,0,0,3,4,1,1,1,1,1,8,1,4,2,3,8,0,3,2,1,3,4,2,1,10,1,2,1,0,3,0,4,1,3,0,3,2,8,8,0,3,1
"signal36",1,13,11,2,0,3,1,0,2,1,1,5,2,3,0,1,3,9,21,4,1,5,3,0,1,3,8,0,2,3,0,2,1,8,2,5,3,2,3,1,7,16,1,2,3,0,1,3,4,3,0,2,2,8,1,1,1,2,0,1,0,9,8,10,0,1,3,1,4,0,1,4,0,7,1,3,1,4,9,3,1,0,6,1,4,2,0,4,3,4,3,4,0,7,2,1,5,1,4,1
"signal37",0,7,0,7,3,1,2,1,2,0,2,5,2,1,0,3,1,7,6,1,5,0,0,1,5,2,7,2,1,3,4,10,6,3,5,0,2,0,1,1,2,1,1,10,1,1,3,11,1,1,1,5,4,5,2,1,2,2,2,1,0,0,8,1,1,1,0,0,4,2,3,1,0,4,1,6,0,2,3,0,0,2,1,1,10,0,3,3,1,4,10,3,3,8,0,4,8,2,0,1
"signal38",2,4,4,1,3,2,1,1,3,1,1,2,3,1,2,5,1,3,11,2,8,1,8,5,14,1,2,4,3,1,4,10,7,13,5,6,1,0,0,0,0,2,0,1,0,0,0,7,2,5,3,2,0,4,1,4,8,3,1,1,1,2,9,4,0,0,1,2,1,0,1,9,1,1,4,30,2,5,3,0,0,5,1,2,1,0,3,1,0,0,2,7,1,0,0,0,8,4,0,2
"signal39",1,3,0,0,2,3,4,1,1,2,5,2,2,1,0,2,1,1,11,12,6,5,4,3,4,1,2,2,0,5,5,0,2,12,2,9,0,0,0,2,1,1,2,1,3,2,0,2,1,1,3,2,0,3,6,2,1,2,1,1,0,0,4,3,1,1,3,1,4,2,4,2,0,7,1,2,2,0,3,0,2,1,2,1,3,0,1,0,1,4,8,0,12,3,2,3,5,3,2,0
"signal40",3,4,1,1,4,3,5,1,3,4,2,10,1,1,2,3,4,8,4,5,2,2,2,12,3,3,1,4,0,1,0,16,4,3,5,0,4,0,1,0,3,5,0,1,1,1,2,3,6,0,1,0,2,5,1,1,0,0,0,0,0,2,1,2,0,1,2,2,1,1,3,1,1,14,0,15,1,9,9,1,4,10,2,1,5,2,1,3,2,3,4,3,7,8,0,4,14,5,0,1
"signal41",2,6,3,2,1,1,0,3,3,7,4,1,0,1,2,2,0,13,13,3,1,1,1,3,8,1,10,1,4,0,2,6,1,12,5,1,8,5,1,1,0,2,1,1,2,1,1,2,2,6,0,0,0,7,2,5,2,10,4,6,3,0,8,2,2,2,3,3,0,4,2,7,0,8,2,4,1,3,4,0,3,2,4,2,3,0,0,4,2,7,8,1,0,1,0,2,2,0,5,2
"signal42",2,17,2,2,7,1,1,2,2,3,2,6,2,1,3,6,4,9,2,7,2,1,3,9,3,4,2,2,3,1,3,12,3,1,5,10,0,1,0,1,0,17,0,1,1,0,2,6,0,7,5,2,1,2,6,2,6,0,2,3,1,3,9,4,4,5,0,1,3,0,0,1,0,7,5,11,1,0,2,0,3,7,2,2,6,0,6,2,2,4,5,6,5,4,0,2,8,0,0,6
"signal43",2,31,1,0,4,4,0,5,3,6,5,1,0,2,2,2,0,5,0,9,15,0,2,13,9,6,0,0,3,1,0,4,4,16,3,9,14,0,1,2,2,3,2,0,3,2,1,3,1,9,3,0,0,8,3,0,0,1,0,2,4,1,5,9,7,1,3,3,8,1,7,2,2,11,2,11,0,1,7,1,2,3,0,0,3,2,1,4,3,5,6,2,0,2,2,7,16,6,1,4
"signal44",2,4,0,9,0,2,2,0,1,0,3,14,0,1,2,1,2,1,12,3,9,2,2,3,6,3,3,0,3,0,0,3,3,14,2,1,14,3,0,1,5,6,5,1,4,2,0,0,1,12,0,1,6,1,1,5,3,0,2,2,7,0,2,1,0,4,0,0,1,2,0,3,1,9,5,4,1,7,2,7,6,9,2,3,8,1,1,2,2,14,1,0,2,18,1,6,8,3,2,1
"signal45",4,6,2,1,3,3,1,0,2,4,3,25,1,1,0,1,7,6,11,12,0,0,3,6,4,0,2,1,0,1,1,1,1,10,7,1,12,3,0,2,2,1,0,2,3,1,5,11,2,0,1,0,2,20,2,0,1,6,2,3,1,0,8,3,1,2,3,2,0,1,4,1,1,7,2,4,3,1,14,5,1,5,4,0,11,2,0,2,1,6,2,4,5,9,3,3,6,1,0,1
"signal46",4,6,0,5,7,6,1,1,0,4,1,6,0,4,3,2,0,7,12,6,2,1,6,1,5,5,2,3,1,2,4,9,0,0,4,3,2,0,3,0,3,1,2,3,0,4,4,2,2,5,0,0,4,6,2,0,2,1,0,0,3,3,8,4,10,1,1,2,2,2,0,0,4,0,0,1,3,0,9,0,6,15,2,2,4,0,0,1,2,6,3,0,1,4,3,6,4,1,1,0
"signal47",0,10,1,1,0,1,7,7,8,4,4,0,1,12,2,5,2,11,0,3,7,1,2,10,6,2,12,2,3,0,1,5,1,5,8,2,4,4,2,1,0,3,9,1,3,2,2,5,4,12,0,8,0,8,0,1,0,1,2,0,6,1,5,4,4,5,5,0,2,4,2,0,3,3,2,18,1,0,8,3,2,19,3,2,4,1,4,3,0,11,7,5,2,4,1,6,13,4,3,2
"signal48",0,5,7,1,3,1,5,0,0,5,3,3,0,0,3,3,1,0,2,6,2,0,2,3,6,0,5,2,2,2,1,16,1,6,1,0,2,0,4,1,4,10,0,3,1,1,3,0,0,7,1,5,1,2,5,2,1,0,3,1,0,3,3,2,3,0,0,1,2,0,2,0,0,4,2,2,1,4,4,5,1,16,0,0,5,2,2,1,1,10,8,0,3,2,2,7,2,2,4,1
"signal49",1,12,2,3,4,3,1,1,6,3,1,1,2,3,0,4,2,5,1,7,25,1,0,6,3,3,6,0,3,2,3,11,3,13,2,9,10,1,2,1,3,7,0,1,3,2,1,1,5,6,9,5,0,3,2,2,5,1,3,2,6,2,2,3,0,1,3,1,4,5,0,2,1,9,1,1,6,0,7,2,3,8,3,0,6,1,2,1,0,1,16,2,3,9,1,10,10,0,0,6
"signal50",10,8,3,0,2,5,2,0,6,0,5,5,1,3,0,1,1,7,3,4,5,1,0,2,4,0,7,1,3,2,1,7,2,2,4,3,6,3,1,1,1,7,0,2,1,2,3,7,2,15,0,1,1,0,0,4,6,0,2,4,3,1,6,6,2,0,2,4,3,5,4,6,1,2,1,10,0,0,4,1,0,1,5,2,6,2,1,1,2,3,14,2,2,4,4,8,9,2,0,0
"signal51",0,1,3,0,0,1,2,2,3,4,0,0,2,3,0,1,4,0,1,2,0,3,5,1,0,6,0,0,0,2,1,1,0,0,1,2,2,1,3,1,1,0,0,1,5,0,1,2,6,0,0,0,2,2,2,1,5,1,2,3,1,2,0,1,0,3,4,1,4,0,2,1,1,0,1,1,1,2,0,2,0,0,3,0,0,0,5,3,1,0,0,1,1,3,4,0,0,0,2,1
"signal52",8,0,1,0,4,14,5,1,0,1,2,2,2,0,1,0,7,3,0,0,1,1,0,3,0,0,0,0,0,1,4,0,0,0,0,1,3,3,1,1,3,0,0,3,2,5,2,1,1,1,1,1,3,0,1,3,2,3,2,4,0,0,1,1,2,0,1,4,2,1,0,0,0,2,0,0,5,2,1,1,0,0,0,1,1,0,0,4,2,0,0,1,2,1,1,1,3,1,1,1
"signal53",1,3,1,0,5,0,1,0,2,1,8,0,5,1,3,1,3,0,0,0,0,1,0,0,1,0,3,1,0,1,4,0,1,2,1,0,1,1,4,4,0,2,8,2,0,2,0,1,1,0,2,1,1,1,2,1,1,2,1,2,2,3,0,0,2,1,2,1,0,1,0,2,0,2,3,1,1,1,2,1,4,1,0,3,1,4,7,4,5,2,3,4,4,1,3,0,2,1,1,1
"signal54",12,4,3,0,1,2,3,3,5,2,4,1,4,2,2,2,3,0,0,0,1,0,2,0,0,0,0,2,3,0,14,2,1,0,1,2,4,0,1,1,2,0,0,1,2,2,1,0,0,0,2,3,1,2,7,0,2,3,0,0,4,1,2,2,0,1,2,2,1,3,2,2,10,1,2,1,1,0,0,2,0,2,2,0,1,2,4,1,6,1,0,5,0,3,1,2,1,4,1,3
"signal55",7,3,0,3,5,1,0,1,2,1,0,1,3,0,1,6,3,0,0,2,1,6,5,0,0,5,0,2,1,7,1,2,2,0,0,0,0,2,1,4,2,0,3,0,0,2,2,0,2,0,1,2,4,0,2,5,0,5,0,3,6,0,0,0,0,4,1,0,0,0,1,2,3,0,0,0,4,1,1,6,6,1,5,1,0,2,0,4,2,0,0,2,0,1,1,0,0,0,8,3
"signal56",0,1,1,0,1,4,0,3,1,0,0,0,1,1,1,1,1,0,0,0,1,0,3,0,0,0,0,2,2,5,1,0,1,0,3,0,0,7,2,1,1,0,3,1,2,0,5,0,0,0,1,1,3,0,0,2,0,3,4,5,0,1,0,0,0,1,0,3,2,2,7,2,4,0,3,0,0,1,0,1,0,0,3,4,0,3,2,1,1,0,0,0,2,1,3,0,2,3,5,3
"signal57",1,0,0,6,5,0,0,2,1,7,0,0,1,0,1,0,1,0,0,0,0,2,2,1,1,0,0,4,1,10,1,0,1,1,3,0,1,1,2,1,0,0,4,1,1,3,1,2,1,1,0,0,2,2,1,0,0,2,3,1,0,0,0,2,0,1,1,1,4,1,3,0,1,4,4,0,0,1,0,1,2,0,2,1,0,4,1,2,0,0,0,4,1,2,0,0,2,2,1,3
"signal58",1,0,1,2,2,2,1,1,3,5,1,0,1,0,5,2,0,1,0,0,0,1,1,2,0,0,3,1,6,10,6,1,1,0,2,0,0,0,6,2,2,2,4,10,2,1,0,0,1,0,0,2,1,0,2,1,3,2,0,6,2,0,3,1,2,2,2,2,4,0,1,1,0,0,1,0,0,0,0,2,2,2,3,2,0,0,9,0,5,0,0,1,5,0,2,1,0,0,4,2
"signal59",1,2,0,1,0,3,0,1,6,1,1,1,2,2,1,1,0,1,0,0,0,3,0,0,0,3,1,3,0,1,1,0,0,2,1,2,0,3,2,5,5,0,1,1,2,1,1,2,1,2,0,1,2,0,5,7,2,2,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,5,1,0,2,0,0,0,4,1,3,0,3,7,0,2,2,0,1,1,0,0,0,0,0,0,3
"signal60",1,0,2,3,0,4,2,2,0,1,3,0,2,3,2,2,1,2,0,1,0,1,3,0,2,3,1,3,0,4,0,3,1,0,0,0,0,0,2,1,1,0,1,1,2,4,8,0,2,1,1,0,5,1,5,2,1,2,1,4,0,4,2,2,0,2,0,1,0,0,2,5,2,0,1,0,1,2,0,2,2,1,0,1,2,0,3,3,2,1,4,1,2,1,4,2,0,1,4,0
"signal61",3,0,2,2,4,0,2,2,8,2,0,2,0,0,3,2,1,0,0,0,0,1,0,0,1,3,0,1,0,1,6,2,2,0,0,2,0,4,0,0,1,0,1,4,2,4,1,4,3,0,2,3,2,1,5,5,3,1,2,2,3,3,2,2,0,0,2,0,3,1,2,2,1,0,1,1,0,4,0,2,1,0,0,2,2,1,4,0,0,1,3,0,0,1,1,1,0,4,2,0
"signal62",3,1,2,3,0,3,2,1,1,3,3,0,2,5,3,0,0,1,1,0,0,2,4,0,0,4,1,2,1,2,0,1,3,0,0,0,0,4,0,3,5,1,2,4,2,0,2,0,1,0,6,1,0,1,0,1,3,4,1,1,3,0,1,1,2,0,2,3,3,5,0,1,2,1,0,1,1,0,3,3,0,2,4,1,0,1,0,3,5,3,0,0,0,1,0,0,1,1,0,0
"signal63",5,3,3,2,1,1,3,1,9,0,6,1,2,1,0,5,1,0,0,0,0,6,1,0,1,0,2,2,0,0,1,0,2,1,1,1,2,2,4,0,2,0,2,1,1,0,0,0,1,0,0,1,0,0,2,4,2,0,1,2,1,0,2,1,1,0,0,0,2,1,12,5,2,2,0,1,1,3,0,3,1,1,1,1,0,2,1,3,1,1,1,1,2,0,1,0,0,1,2,1
