"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal13",7,2,1,5,5,2,6,5,16,5,3,21,8,14,1,1,4,4,3,6,4,2,15,10,3,4,3,4,16,1,4,6,10,9,2,18,7,2,8,0,2,0,5,3,7,0,3,24,4,1,4,1,1,2,3,0,9,4,6,7,8,12,12,9,4,1,5,11,4,10,17,8,9,6,4,22,1,1,5,0,1,6,5,1,5,10,3,0,12,14,3,4,2,13,5,1,15,16,6,1
"signal14",8,19,5,6,9,4,8,2,3,11,2,10,3,4,2,1,14,7,8,3,5,9,21,6,6,2,0,5,1,3,6,2,22,4,7,5,2,7,3,1,2,2,5,3,1,7,1,5,10,7,3,13,3,8,7,10,8,5,4,9,3,6,8,10,1,7,13,11,16,13,8,13,20,7,0,17,1,5,15,18,3,5,18,5,2,4,3,1,2,19,4,7,3,3,2,4,3,8,10,13
"signal15",9,12,6,7,9,0,4,9,1,2,1,1,15,1,1,1,4,7,2,3,2,0,10,9,8,1,3,6,0,2,5,4,10,5,16,10,12,0,2,2,2,0,6,5,6,3,2,0,13,13,3,2,6,7,8,3,7,8,8,11,2,1,7,3,4,15,7,0,13,5,9,5,8,9,1,4,1,0,6,1,1,3,11,11,1,9,7,0,17,6,1,4,8,6,18,5,8,0,6,1
"signal16",2,9,9,16,2,0,14,8,9,9,1,8,2,20,2,20,9,2,0,1,2,0,6,9,7,12,27,2,2,0,8,6,9,2,2,4,2,8,4,3,0,5,1,4,3,3,2,1,7,9,3,6,3,4,3,11,3,6,7,6,5,10,6,3,10,8,10,2,5,9,6,1,4,3,13,10,3,0,5,16,1,14,5,6,1,9,9,1,10,14,7,9,17,3,6,2,5,3,14,9
"signal17",8,1,9,12,0,0,10,5,2,1,2,9,14,14,3,3,6,5,7,1,8,7,0,8,0,1,4,0,2,2,7,9,5,4,4,0,1,3,0,0,1,9,0,1,1,1,3,14,1,3,3,6,5,25,4,14,3,7,1,1,0,6,7,2,8,2,1,6,5,4,8,6,5,4,0,15,0,3,16,4,0,13,3,5,12,0,14,0,7,5,4,1,7,1,0,1,9,11,11,4
"signal18",9,8,0,8,5,0,11,5,2,6,7,1,6,3,0,11,4,7,7,1,6,10,4,0,9,4,8,4,3,2,18,4,9,2,8,6,2,3,4,1,1,2,4,3,15,0,0,4,9,18,1,10,1,4,4,8,8,3,3,5,1,2,9,5,11,4,13,1,3,7,0,15,3,1,8,6,0,7,6,5,1,12,10,6,11,2,0,0,1,1,0,0,6,5,20,1,1,2,0,4
"signal19",3,2,8,4,8,1,7,4,12,2,1,9,4,3,1,6,4,5,3,5,6,1,2,5,6,4,6,5,1,0,3,2,18,12,6,1,1,0,2,0,2,10,0,3,5,7,3,3,4,4,0,1,5,9,4,22,7,2,6,19,6,3,9,4,3,4,16,6,3,6,4,3,7,2,12,3,0,0,1,4,0,4,10,11,9,11,9,6,1,17,7,1,3,2,5,3,9,4,0,1
"signal20",3,2,4,4,0,1,4,5,2,6,2,11,6,6,7,6,11,4,4,14,6,4,0,13,6,5,0,3,8,1,1,25,5,16,9,6,17,3,1,1,4,15,5,6,19,0,2,2,4,2,2,6,1,0,1,11,4,2,5,7,0,2,4,9,5,1,3,8,1,1,12,14,3,3,4,8,0,4,4,9,1,1,9,7,10,13,8,1,7,8,6,1,8,2,4,4,20,12,1,3
"signal21",7,9,8,0,1,2,18,0,9,1,0,8,4,5,2,6,2,8,0,0,3,0,3,2,8,2,10,3,7,2,3,4,2,7,6,2,9,2,2,0,0,0,4,12,2,3,0,1,8,0,3,3,0,4,2,2,4,1,24,5,3,9,2,6,8,14,15,1,11,5,12,4,6,6,6,9,2,4,1,1,0,2,0,0,5,6,0,0,5,3,4,3,10,11,2,3,11,8,4,10
"signal22",2,2,11,2,7,4,6,5,0,3,2,1,9,12,0,3,5,7,12,8,7,3,4,5,8,1,3,6,1,1,2,2,5,5,12,4,2,8,3,3,1,1,4,2,7,0,0,5,7,24,0,5,1,10,5,1,12,10,8,7,6,9,12,1,5,11,11,5,4,10,5,4,0,13,3,13,2,0,3,6,4,3,16,13,15,9,6,0,12,0,6,11,2,1,4,3,6,0,14,1
"signal23",2,0,15,2,1,1,5,7,1,10,1,6,8,12,2,0,2,5,2,10,6,4,3,6,3,2,2,6,8,1,4,11,6,9,10,1,6,7,13,1,3,3,0,3,8,3,1,5,5,7,2,3,4,8,16,6,4,0,3,0,14,4,5,6,12,8,1,15,1,3,6,7,1,5,1,6,0,3,5,16,1,2,3,1,1,3,1,4,0,9,9,1,2,8,10,1,2,10,10,1
"signal24",4,6,7,4,9,3,13,4,0,15,2,8,0,2,7,6,4,4,14,0,0,3,0,1,12,1,8,5,5,7,4,11,9,2,6,11,4,1,3,2,1,3,1,8,15,12,6,3,6,6,1,7,1,4,3,7,4,3,13,1,4,2,14,17,11,3,5,6,3,2,6,2,9,14,11,3,4,3,5,0,3,2,8,5,3,11,9,1,8,11,3,10,4,14,3,2,9,2,8,3
"signal25",8,3,3,4,10,0,1,11,4,2,1,4,0,15,2,3,7,9,0,8,5,10,5,5,3,5,7,15,3,3,6,12,3,9,1,15,1,8,8,3,1,5,1,1,9,4,1,1,5,10,0,2,1,6,8,1,9,3,3,10,0,0,2,7,2,10,7,1,0,6,5,2,0,0,9,11,0,0,12,6,2,15,4,4,8,4,2,1,2,14,6,7,0,1,10,9,11,8,3,1
"signal26",5,5,0,7,1,0,6,14,3,1,0,3,9,5,2,7,3,10,1,3,8,2,5,10,4,1,11,6,2,0,5,3,3,6,8,4,7,2,5,0,10,2,1,2,4,5,1,3,2,6,9,4,1,2,0,1,3,22,1,3,3,6,4,6,1,5,2,3,3,8,9,1,11,6,3,7,3,7,4,4,5,1,12,1,5,9,11,0,8,7,6,4,0,8,4,0,6,5,0,2
"signal27",7,18,10,13,3,6,15,4,5,5,1,7,10,5,0,9,2,19,3,12,4,13,6,5,3,1,6,5,11,4,14,8,1,9,12,4,11,1,8,5,2,13,3,1,8,12,4,4,7,0,0,7,1,8,3,8,2,5,4,7,2,8,5,13,6,1,6,17,4,4,14,6,7,12,7,1,2,0,3,7,3,1,7,3,0,5,8,3,3,6,7,18,0,0,2,7,10,0,4,3
"signal28",4,6,11,5,7,4,4,7,5,11,0,12,8,10,0,3,0,6,5,10,0,11,9,4,3,1,1,3,3,3,6,6,13,9,1,3,1,8,22,3,3,13,1,2,4,2,0,8,1,6,4,17,2,7,8,7,4,5,6,5,0,10,1,5,16,5,6,7,4,1,11,0,16,10,5,12,1,2,7,2,2,4,4,20,4,3,6,0,0,6,7,7,2,3,4,4,7,2,5,7
"signal29",4,14,6,5,11,8,4,1,4,18,1,10,8,0,1,13,1,9,7,2,17,10,2,10,1,0,1,1,3,0,3,2,16,12,9,3,9,1,6,0,0,3,0,13,3,8,1,1,10,3,1,2,4,2,17,1,15,2,4,8,7,3,7,2,1,2,9,6,7,11,12,0,7,5,5,1,2,1,10,4,1,11,2,3,6,11,1,4,2,20,12,0,0,12,2,16,6,12,0,7
"signal30",5,3,7,13,9,0,9,5,6,6,1,14,7,8,1,2,12,3,2,3,5,0,15,2,2,0,1,15,5,3,3,3,10,12,5,3,7,10,0,1,1,9,0,3,1,5,2,6,0,7,3,9,2,11,5,2,4,3,1,1,3,6,6,5,2,7,11,12,1,3,4,0,7,1,10,8,3,6,6,15,4,1,5,5,0,11,6,12,5,4,4,6,1,22,1,6,4,1,9,14
"signal31",5,0,2,8,0,2,4,4,13,12,3,10,6,13,0,10,9,0,1,2,11,9,13,8,0,3,2,17,9,1,2,17,14,4,5,4,3,4,2,4,7,7,11,6,3,13,0,4,10,4,0,10,1,9,6,12,1,8,3,3,2,2,9,4,1,6,4,5,3,0,7,7,2,16,8,12,2,1,8,5,3,7,11,2,6,13,9,0,11,10,6,1,3,1,3,0,10,4,0,7
"signal32",4,3,13,2,2,0,8,12,6,5,1,2,6,2,0,28,4,1,7,4,0,8,5,4,2,1,1,3,19,5,4,9,3,2,2,22,26,2,13,4,3,4,0,10,5,6,6,0,5,4,5,7,1,5,0,8,3,3,2,2,5,4,9,1,12,0,0,1,2,4,7,7,15,2,2,21,1,1,4,13,0,6,3,4,1,7,1,0,0,3,6,3,0,2,7,4,3,5,10,6
"signal33",0,9,3,5,1,0,5,8,6,7,5,2,7,17,2,9,1,6,12,2,9,3,7,2,5,0,6,0,4,2,7,2,6,11,2,2,3,8,1,3,0,9,2,9,16,10,3,4,6,0,1,4,3,0,8,7,5,15,4,18,9,4,14,8,13,2,2,6,7,3,2,0,3,4,5,4,4,0,6,0,2,4,6,0,12,3,9,1,2,5,8,4,3,0,2,1,10,12,12,8
"signal34",0,3,10,0,8,0,2,11,5,8,4,2,10,2,4,3,9,5,8,9,3,1,0,4,3,1,0,0,14,4,7,10,10,1,3,6,3,9,6,0,2,3,1,3,7,16,3,6,3,2,2,2,0,3,1,2,2,7,0,15,6,6,5,5,1,8,5,3,1,6,4,10,5,0,1,3,3,1,2,7,1,6,10,6,5,3,2,2,11,5,12,6,4,18,9,2,10,1,1,7
"signal35",18,30,6,21,1,0,13,3,12,6,0,7,9,11,4,2,1,6,2,6,3,9,4,17,6,1,5,2,4,2,9,2,14,4,1,7,5,13,4,1,0,6,6,6,6,5,0,8,5,8,1,12,3,13,9,2,6,12,1,1,16,0,5,14,7,2,2,5,6,0,2,1,7,4,1,4,1,1,3,15,1,10,8,10,8,1,3,2,4,3,10,6,1,9,3,9,2,2,0,7
"signal36",1,4,1,6,2,1,5,8,8,0,3,6,3,13,11,7,1,7,3,0,8,1,9,11,4,0,2,7,1,0,1,0,12,0,10,1,1,8,5,2,2,1,3,2,5,6,4,12,2,0,1,8,4,5,1,12,8,0,1,6,8,1,7,9,3,2,5,8,2,5,3,5,10,19,6,7,1,1,3,2,3,2,6,0,5,3,4,0,4,5,6,1,4,1,24,7,12,7,9,9
"signal37",4,9,1,4,10,0,7,3,3,3,4,9,9,14,3,8,2,11,2,10,10,2,11,8,3,1,4,17,2,4,3,3,7,1,18,3,8,13,3,0,2,5,2,2,2,10,1,7,6,1,1,0,0,1,5,6,7,5,4,9,13,0,5,0,3,0,2,2,4,6,9,9,3,4,0,20,0,5,2,7,1,3,1,4,10,11,5,2,4,6,5,6,3,1,1,8,1,4,6,2
"signal38",0,12,0,2,8,1,11,3,3,3,1,2,4,3,2,1,4,3,2,2,2,3,5,10,0,3,9,5,3,6,3,7,0,5,5,4,10,1,8,2,1,5,3,3,3,2,3,7,7,10,1,11,1,8,4,17,2,1,12,3,12,12,3,5,8,29,3,3,9,12,0,1,1,2,2,2,1,0,3,2,3,7,5,6,9,2,1,4,5,18,0,13,0,4,4,2,1,5,24,7
"signal39",1,10,30,8,11,0,2,0,5,4,2,1,0,8,1,3,0,2,14,3,0,0,0,8,12,0,2,3,1,0,5,10,3,2,9,1,10,1,6,0,1,4,2,3,12,6,5,12,0,4,1,3,1,5,2,3,9,22,7,0,12,2,9,0,1,0,7,4,1,8,17,4,1,2,6,1,3,2,1,3,6,6,2,9,4,2,3,1,3,3,4,9,6,13,9,12,10,7,0,0
"signal40",5,1,3,2,7,0,6,3,3,1,1,0,5,4,3,0,31,1,9,4,0,12,5,18,7,2,2,0,5,2,2,3,3,3,3,10,8,10,5,1,2,9,4,8,4,5,1,5,8,12,1,7,0,11,4,18,4,14,16,12,4,2,2,6,3,3,11,0,4,2,8,2,15,4,0,0,0,0,8,6,0,6,1,4,5,2,4,3,4,8,5,12,2,0,6,3,7,10,1,6
"signal41",12,6,1,5,4,3,5,3,4,7,7,8,0,4,7,11,2,3,17,1,5,5,8,9,17,2,2,0,3,2,6,1,13,13,3,1,3,5,3,3,1,10,1,12,6,3,2,4,15,10,4,1,1,17,0,8,4,2,7,14,8,3,3,2,6,6,4,2,1,7,7,13,5,8,0,7,2,5,6,8,3,9,11,10,0,14,8,0,0,4,13,8,12,4,17,7,7,15,15,2
"signal42",1,8,7,4,4,3,4,2,10,1,4,5,7,8,1,1,1,0,2,2,1,10,3,5,17,2,4,21,13,3,9,0,1,3,7,4,10,22,4,2,4,6,2,0,4,6,0,9,5,5,3,7,0,0,2,6,3,0,8,10,3,0,8,6,2,7,10,5,5,3,19,12,1,5,5,3,3,3,0,9,5,1,3,7,0,1,3,0,7,14,3,0,7,2,1,10,7,5,4,6
"signal43",2,14,7,4,4,1,16,2,3,4,0,8,1,0,6,6,31,3,2,8,10,2,12,13,4,2,4,11,2,3,1,0,5,12,5,2,2,3,12,3,6,8,2,1,9,6,0,5,0,9,7,2,2,13,9,15,0,0,7,3,2,4,9,16,3,9,14,20,6,5,3,6,2,8,8,0,1,3,10,4,0,8,12,4,4,10,0,2,8,6,9,3,12,8,10,20,7,12,8,12
"signal44",11,3,5,7,6,0,8,1,4,3,2,4,3,21,4,9,5,6,7,7,5,1,5,1,8,0,3,18,3,4,4,7,11,9,4,1,20,4,2,1,0,2,3,14,1,4,2,4,7,1,4,3,0,8,8,4,11,9,6,5,11,9,1,7,6,1,2,4,5,11,5,8,6,8,9,11,1,1,7,2,2,6,4,5,4,4,3,0,3,11,20,2,5,8,4,7,12,10,18,16
"signal45",3,7,5,3,6,0,2,3,3,4,4,12,13,7,0,5,6,10,18,5,8,4,3,5,5,5,12,7,5,3,18,2,6,8,5,7,9,5,8,3,3,5,2,7,0,10,1,2,8,0,1,12,3,6,3,4,0,3,18,9,11,12,0,1,10,6,4,1,2,5,0,2,4,1,6,10,3,0,12,7,0,7,4,1,1,6,8,1,11,11,5,0,3,2,6,20,7,1,4,15
"signal46",3,3,1,6,6,4,6,8,5,3,1,10,1,4,2,5,4,7,5,14,13,2,5,9,3,3,1,4,13,1,11,11,6,7,3,6,8,1,5,1,3,3,6,4,2,0,1,6,3,6,0,10,3,5,0,7,12,6,2,4,12,1,5,13,2,9,3,4,10,9,3,0,4,3,2,1,3,0,9,1,2,12,12,5,1,7,6,1,4,2,4,7,5,2,1,4,8,1,3,6
"signal47",4,1,6,2,1,0,7,12,3,2,5,5,3,4,2,5,2,3,11,3,5,1,6,1,9,0,16,5,8,1,0,3,5,6,3,0,5,4,10,0,0,2,0,2,10,6,1,0,3,17,1,7,5,8,2,10,9,4,31,1,13,11,0,3,7,3,4,10,6,5,12,7,9,16,1,1,3,0,4,9,2,5,2,3,22,3,8,0,3,0,5,11,12,0,17,3,8,1,4,1
"signal48",4,4,2,15,1,0,10,15,5,7,4,4,0,12,0,4,4,3,1,8,6,19,8,5,4,1,9,8,0,5,7,13,4,4,3,6,13,11,6,2,0,5,7,4,10,8,5,1,0,13,3,3,0,3,8,12,2,0,8,2,1,0,8,16,3,3,2,10,1,4,3,6,4,3,0,15,5,4,10,1,3,3,6,9,0,1,13,1,15,2,1,11,5,12,1,1,6,1,7,3
"signal49",2,7,2,1,3,2,0,7,16,7,1,0,5,5,2,5,2,10,8,0,7,2,6,7,2,2,9,5,4,3,5,6,5,7,0,0,15,4,4,0,3,1,4,8,0,6,0,9,7,6,3,2,0,4,5,6,8,11,7,13,2,9,10,2,5,5,8,7,0,4,7,6,4,1,12,6,9,5,2,3,2,6,15,1,13,4,13,2,2,3,2,2,9,4,10,4,8,6,5,9
"signal50",3,1,15,8,3,0,6,8,11,13,1,5,4,5,1,3,16,6,7,9,4,10,10,2,0,6,24,2,7,0,7,15,3,14,1,12,5,4,7,0,1,2,3,3,4,5,1,1,2,4,0,7,1,10,7,6,2,4,3,6,10,9,2,1,3,7,5,15,2,6,3,0,0,9,16,4,5,1,4,13,3,2,9,5,18,10,17,1,11,4,5,2,8,4,3,1,1,13,7,6
"signal51",1,0,0,1,0,5,0,0,0,1,3,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,1,2,0,1,2,1,1,6,0,0,0,0,0,4,0,0,1,5,2,1,1,0,0,0,0,0,3,0,0,2,2,0,0,0,1,2,1,0,2,0,0,1,0,2,2,1,0,3,1,0,2,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0
"signal52",0,2,1,0,0,1,0,0,3,1,0,0,0,0,1,4,0,0,0,2,6,2,0,0,0,2,2,1,0,1,0,2,3,0,0,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0,3,3,3,0,0,1,0,0,2,1,2,0,1,0,1,0,0,1,0,0,1,0,1,1,2,0,0,2,1,0,0,0,2,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1
"signal53",0,0,1,0,0,0,0,1,1,0,3,3,0,0,1,0,3,0,0,2,0,0,0,1,0,8,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,1,2,0,2,1,0,1,1,2,2,0,2,3,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,1,0,1,1
"signal54",1,3,2,1,2,7,1,1,1,1,1,2,0,0,1,5,4,1,0,0,1,1,2,2,0,4,1,2,1,2,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,7,6,1,0,1,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,0,1,1,5,2,0,1,1,1,0,1,1,1,10,1,1,1,0,0,0,1,0,2,1,0,1
"signal55",1,2,0,2,1,1,3,0,3,0,6,1,2,0,3,3,3,0,1,2,0,0,0,1,0,0,1,0,0,1,2,1,0,0,2,1,2,1,0,0,5,0,2,0,3,0,4,1,0,0,0,0,2,0,1,1,0,1,0,0,1,1,0,1,0,0,0,2,0,0,2,0,3,0,1,3,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,2,0,1,2,2,1,3,0,0
"signal56",1,0,2,0,0,0,1,0,1,0,1,0,0,3,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,1,1,0,0,3,2,0,7,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,1,0,2,2,2,0,1,1,0,0,1,0,1,1,0,3,0,4,0,0,0,0,0,0,0,0,0,1,1,0
"signal57",1,0,0,0,0,1,0,0,1,1,0,2,1,2,3,0,0,0,3,3,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,4,0,4,0,1,0,1,3,1,1,1,1,0,0,0,2,0,0,1,0,2,0,1,0,0,1,2,0,0,0,0,1,0,0,0,2,2,0,1,0,0,1,0,1,0,1,4,2,0,0,0,0,0,1,0,0,0,0
"signal58",1,0,0,0,0,2,1,0,2,0,2,2,0,0,3,0,0,0,0,1,1,0,0,1,3,1,0,0,0,5,1,0,1,0,0,0,0,0,2,0,0,3,1,3,4,3,3,0,0,2,0,0,0,2,0,0,2,2,5,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,0,7,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"signal59",0,4,0,1,0,0,0,2,0,0,4,0,0,1,2,0,2,0,0,0,1,0,0,3,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,0,0,1,0,2,1,6,0,3,1,2,2,0,0,0,1,0,0,2,0,2,0,0,1,0,2,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4,0,1,0
"signal60",1,3,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,1,1,0,2,0,0,0,0,3,0,1,1,2,1,0,2,0,1,0,0,1,0,5,3,1,3,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,0,3,1,2,1,0,0,0,1,0,4,4,2,0,2,0,0,0,0,1,2,2,0,0,0,0,1,0,1,1,1,0,0,2
"signal61",0,1,1,0,1,7,0,1,1,2,5,0,0,2,0,1,0,1,1,1,0,0,0,4,1,0,2,0,0,3,1,1,0,0,0,0,0,0,0,2,3,0,1,0,1,2,4,0,0,0,7,0,4,0,0,0,0,0,1,0,1,0,4,1,0,1,1,1,1,2,2,1,0,1,0,1,3,4,2,0,0,1,0,1,0,1,0,1,0,0,1,0,2,0,1,1,0,0,1,2
"signal62",0,1,0,0,1,7,0,0,1,0,3,0,1,1,0,2,1,1,2,0,0,1,0,0,1,3,0,1,2,3,0,0,1,1,0,0,0,2,0,1,4,1,2,0,0,0,3,1,0,0,0,0,4,0,1,3,1,0,2,0,0,1,0,0,0,2,0,0,1,0,0,2,2,0,1,1,0,3,1,1,0,0,2,1,2,0,0,2,1,0,1,0,0,3,1,0,2,1,0,0
"signal63",0,0,1,2,3,0,0,0,1,0,2,1,0,0,0,2,3,1,0,0,0,2,0,4,0,6,1,0,0,0,3,0,0,0,0,0,3,0,0,4,0,2,2,0,0,0,2,1,1,1,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,1,0,0,0,0,1,0,6,2,2,2,0,1,0,1,0,1,0,1,0,0,0
