"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal19",0,2,0,0,1,0,8,1,8,3,2,4,5,0,1,3,1,3,5,6,4,2,1,5,6,0,2,2,6,4,2,5,0,3,3,2,18,12,2,0,0,0,1,0,2,10,0,3,1,7,3,1,1,4,0,0,5,4,1,5,1,0,9,6,19,1,1,3,1,16,13,6,1,3,2,2,5,1,1,0,0,4,0,1,10,4,2,0,2,15,10,2,4,2,2,6,7,4,1,0
"signal20",1,3,0,1,0,1,4,0,4,4,2,2,2,2,5,2,2,20,2,2,5,0,0,13,4,2,2,0,13,1,5,0,0,8,3,1,25,5,8,3,2,17,1,0,1,10,5,3,2,6,7,1,0,2,1,1,2,3,1,0,1,3,2,0,6,5,1,0,1,15,8,2,1,2,1,1,9,2,0,1,3,4,2,0,10,1,3,1,0,9,7,10,5,8,1,3,8,2,0,3
"signal21",0,4,1,9,3,0,3,2,17,2,1,2,1,7,1,1,3,2,14,0,3,1,3,5,1,5,6,1,13,0,1,2,4,6,2,9,2,2,0,0,0,10,5,0,1,0,0,8,0,9,0,0,1,2,0,1,0,9,0,1,4,0,6,8,14,4,1,2,2,9,6,8,0,1,0,2,0,0,5,3,0,4,2,1,4,1,4,4,6,11,0,3,0,15,3,2,2,2,4,3
"signal22",2,0,1,2,0,3,12,0,3,5,3,12,3,2,0,1,2,8,3,3,6,0,1,2,2,1,5,4,8,0,2,4,0,3,12,11,2,5,0,4,1,1,1,3,1,1,4,2,2,0,0,2,2,24,0,1,1,3,0,3,1,4,1,4,11,1,5,4,2,7,16,0,5,13,0,2,0,1,9,6,0,16,5,3,10,9,0,4,6,1,7,6,0,14,0,0,0,4,1,0
"signal23",3,3,2,2,1,1,6,2,12,4,0,2,1,1,5,1,1,3,6,3,5,0,3,8,2,1,11,3,9,4,0,6,2,13,5,8,3,1,0,2,0,7,1,0,3,11,1,3,0,4,1,4,3,16,3,1,0,1,0,7,2,1,6,12,8,0,7,0,0,6,7,1,3,1,2,0,3,1,16,1,0,3,0,0,3,0,4,0,3,9,1,2,2,13,0,6,10,3,2,2
"signal24",3,6,1,1,2,3,13,1,0,15,2,8,0,0,7,2,1,4,14,0,0,1,0,1,12,1,8,1,5,7,1,11,3,2,6,11,4,1,1,2,1,3,1,3,6,12,6,3,2,6,1,2,1,4,1,2,1,1,5,1,4,3,0,16,0,2,0,1,0,6,3,2,1,1,3,19,1,4,11,2,3,2,3,1,3,5,3,1,0,2,11,1,1,4,4,3,4,5,0,1
"signal25",3,2,3,0,3,1,3,2,10,2,1,11,1,1,1,1,0,15,9,2,9,0,3,5,10,1,5,1,10,2,5,27,6,0,1,8,20,1,0,6,1,13,4,2,1,2,2,5,2,8,0,3,1,3,3,0,0,0,2,1,3,2,1,0,6,2,0,0,0,9,11,3,0,12,1,9,4,2,4,1,2,4,0,1,2,4,1,1,0,6,9,6,3,4,2,3,9,4,1,2
"signal26",2,11,0,1,3,2,3,0,6,14,1,1,0,0,3,2,2,7,3,10,1,1,4,2,5,3,4,1,11,2,0,1,2,3,3,6,8,4,3,1,2,0,10,0,1,2,2,5,1,3,0,2,9,4,1,0,0,0,1,11,1,0,1,4,6,3,1,1,0,3,3,8,4,1,3,3,0,2,10,7,2,4,5,0,12,0,2,3,4,7,3,2,2,4,0,3,4,0,1,2
"signal27",0,2,2,7,0,1,19,1,10,1,4,10,1,1,2,2,1,7,10,5,1,4,1,19,3,3,5,5,13,2,2,3,1,6,5,11,10,14,3,0,3,5,0,0,1,5,2,8,7,1,1,1,4,10,1,2,0,3,0,3,1,3,3,8,2,2,1,2,0,8,5,13,2,1,3,17,1,0,14,2,2,12,3,0,6,0,1,3,3,1,7,3,0,5,3,3,3,2,2,7
"signal28",2,4,3,1,0,1,0,0,11,5,2,9,1,2,2,1,0,6,11,11,5,0,0,0,6,2,10,0,11,2,0,1,0,9,3,11,7,5,3,4,2,7,10,4,3,7,5,3,0,4,1,0,2,4,2,2,4,6,3,1,5,0,7,11,9,0,1,0,4,1,5,16,2,6,2,10,2,3,2,3,3,10,1,5,3,2,3,1,2,4,4,20,0,3,2,0,0,2,2,2
"signal29",0,3,1,1,3,0,5,3,4,14,2,5,4,4,1,1,0,4,12,2,2,0,0,17,10,0,10,0,0,0,0,3,0,3,2,16,12,9,1,3,0,6,0,0,1,2,5,3,2,4,0,4,1,4,1,4,1,6,2,11,0,3,4,8,7,1,2,0,0,2,9,6,2,11,4,0,0,4,2,0,7,11,0,1,8,2,1,0,3,11,1,11,0,20,4,0,0,4,0,6
"signal30",6,1,6,4,3,3,3,2,13,9,0,9,2,1,2,3,5,3,2,5,6,5,0,8,3,0,12,1,2,1,3,0,6,10,5,3,2,1,3,5,3,3,3,6,1,3,3,10,0,2,1,3,3,1,3,1,6,2,2,0,2,3,9,3,11,1,1,2,0,1,1,3,3,6,2,2,3,3,1,5,5,11,3,0,6,1,6,1,0,1,5,5,0,11,3,12,5,1,2,1
"signal31",0,13,2,0,3,1,1,3,14,5,0,2,3,0,2,1,1,13,12,7,10,3,3,24,9,2,0,0,10,2,2,2,1,2,11,9,13,8,0,3,1,17,3,1,0,17,6,6,1,11,1,3,2,7,1,2,4,1,4,7,2,11,6,3,13,0,1,4,0,1,10,3,3,6,5,1,2,1,3,0,1,9,2,0,6,1,2,1,0,7,7,2,6,3,0,2,8,7,3,5
"signal32",3,7,5,1,3,4,9,1,3,5,0,4,2,0,0,0,0,4,18,14,5,1,9,13,2,1,1,2,12,1,1,5,1,6,2,1,28,4,0,2,2,0,3,1,1,2,1,1,1,19,5,1,5,3,0,1,9,2,1,2,1,0,13,10,8,1,0,4,2,6,16,3,2,4,5,7,1,2,0,3,1,3,0,1,5,2,4,0,4,7,3,2,9,4,2,0,3,2,7,0
"signal33",2,11,5,0,4,0,0,0,3,0,0,6,0,0,1,2,2,3,5,10,6,0,4,3,5,0,3,1,8,2,2,13,4,7,17,5,9,1,1,0,4,0,2,0,0,5,0,6,0,4,2,3,1,6,5,0,1,1,3,0,3,0,9,6,9,7,3,0,4,4,0,4,0,3,0,8,2,2,15,1,8,5,3,1,8,2,1,1,1,6,7,3,0,0,0,1,5,1,4,0
"signal34",2,0,2,1,2,0,12,1,9,4,0,5,2,1,1,0,0,1,10,12,12,2,0,3,10,0,8,0,2,5,2,8,4,2,10,2,10,3,5,2,3,9,1,0,0,4,1,4,0,0,5,0,2,10,3,1,1,1,0,4,3,2,8,6,4,0,0,2,3,4,13,10,7,13,3,6,1,0,6,0,0,3,0,0,2,3,0,7,3,2,4,10,1,8,2,1,1,2,1,3
"signal35",4,6,1,0,1,3,5,0,7,5,2,10,2,2,0,1,2,11,5,12,6,1,8,4,9,3,4,0,7,2,9,6,12,3,21,1,1,13,1,5,2,1,3,3,4,11,2,1,2,2,2,1,3,4,5,4,1,1,2,3,1,6,4,1,7,2,4,3,0,0,6,13,2,6,1,0,2,3,2,2,2,12,3,4,7,2,4,1,5,1,1,16,0,5,5,1,0,2,1,1
"signal36",2,0,0,0,3,1,1,1,2,4,1,15,1,4,2,3,2,1,3,5,4,1,4,6,1,10,3,0,2,0,3,1,1,1,6,2,3,5,4,3,0,14,0,0,5,5,3,5,0,15,3,1,1,1,4,0,2,1,1,2,2,3,1,2,12,0,0,0,5,0,10,1,0,8,1,7,2,3,1,0,1,11,2,7,10,1,3,0,1,3,2,5,2,2,2,1,5,3,1,7
"signal37",5,8,1,1,0,1,7,1,6,0,2,3,1,0,1,1,2,1,4,1,24,3,5,7,9,3,4,4,1,1,4,0,2,3,3,3,14,5,0,4,1,6,0,4,3,4,2,9,0,7,2,0,1,4,4,1,0,2,3,0,2,2,18,3,8,4,4,1,1,3,5,2,0,10,1,7,3,0,5,0,0,1,2,2,7,2,1,3,4,10,16,5,0,2,0,1,2,2,0,1
"signal38",10,2,1,3,4,1,1,1,10,11,2,8,1,2,2,2,1,1,1,8,1,1,1,2,0,4,5,3,4,0,1,3,2,1,4,3,2,2,0,1,1,10,0,3,3,4,1,10,3,6,3,0,1,8,2,0,1,2,1,4,1,3,7,6,5,3,1,1,0,8,7,7,3,10,1,3,1,1,2,0,0,6,4,0,19,0,6,3,0,0,1,1,0,2,0,1,1,0,0,3
"signal39",2,5,3,2,0,1,2,4,18,0,4,3,0,1,8,7,0,21,5,8,11,0,0,0,5,1,7,0,0,3,1,3,0,2,14,3,0,0,0,3,4,4,2,1,1,1,0,5,3,9,1,1,2,12,0,2,1,0,2,1,0,5,12,6,15,1,0,0,1,3,5,5,0,3,3,22,3,0,12,0,2,1,0,0,7,1,0,1,2,5,4,1,0,6,0,3,5,0,1,6
"signal40",2,2,2,1,1,0,1,1,3,3,1,9,1,4,2,4,2,2,7,6,0,2,3,2,6,2,3,1,1,1,0,5,1,8,0,31,1,9,2,0,4,1,7,2,3,3,1,12,1,3,1,4,2,10,1,1,2,3,4,2,1,1,2,5,8,5,1,3,0,11,4,18,1,14,6,9,2,1,4,0,2,5,1,1,0,0,0,0,0,8,6,0,2,1,2,2,2,1,3,1
"signal41",1,14,0,6,2,4,9,1,12,5,1,1,2,1,3,2,1,4,7,15,2,2,5,9,12,1,5,2,6,3,2,3,1,0,8,9,17,7,0,0,1,5,2,0,6,13,1,1,1,5,1,3,1,10,1,4,0,2,2,1,5,2,1,8,17,0,4,1,1,7,14,8,1,3,1,6,2,0,2,0,3,7,5,2,24,4,0,0,5,4,8,0,1,13,3,4,4,7,1,3
"signal42",0,11,2,7,0,3,7,1,4,7,1,2,3,0,0,0,0,2,1,8,5,3,3,4,1,0,0,1,2,0,5,3,2,17,6,4,21,13,3,3,0,1,1,2,1,10,9,1,2,12,4,2,0,4,2,0,4,1,2,3,3,0,0,2,6,1,0,2,1,0,17,2,1,3,0,8,2,0,7,5,2,5,1,8,3,2,1,0,6,3,8,9,1,9,5,0,3,3,0,0
"signal43",1,0,3,5,4,2,8,1,8,1,3,7,2,2,2,0,6,7,4,4,5,6,5,4,0,0,8,0,0,6,2,31,1,2,8,10,2,12,5,1,1,4,4,0,3,1,0,5,5,5,0,0,1,12,3,6,4,2,0,4,2,0,5,0,9,7,0,2,5,9,15,0,0,7,1,2,1,4,16,1,3,14,0,1,6,2,1,2,0,8,8,0,1,9,3,0,0,2,3,0
"signal44",0,1,0,2,4,1,5,3,16,3,3,10,8,1,7,2,2,11,6,11,1,1,4,4,6,1,2,0,3,2,1,11,3,5,6,7,7,5,0,1,0,8,0,0,7,10,4,4,2,11,4,1,0,20,1,1,1,0,0,3,6,0,4,7,4,2,0,4,0,1,8,8,2,11,3,6,1,3,2,0,0,7,5,4,0,1,5,1,0,6,10,3,0,2,3,1,6,1,2,1
"signal45",1,4,0,0,1,4,4,2,3,16,1,3,5,3,0,2,2,16,3,7,5,1,2,2,2,0,3,1,12,5,0,2,2,7,5,4,3,16,3,7,6,9,2,3,4,4,1,5,2,14,0,0,2,18,1,1,3,3,2,1,4,2,5,3,10,3,1,0,2,9,7,25,1,4,0,3,7,3,11,5,3,0,1,2,4,0,1,1,0,2,4,1,1,10,3,0,12,3,0,2
"signal46",2,1,0,2,3,1,11,3,25,15,1,13,2,1,2,2,3,4,2,8,3,1,2,8,5,0,5,4,1,1,2,5,1,7,5,14,13,2,2,4,0,11,2,0,2,4,1,2,4,11,3,2,1,6,1,0,1,4,2,0,5,7,17,1,12,1,1,1,2,7,3,5,5,2,3,3,2,4,9,0,0,4,1,0,1,3,0,3,0,5,12,12,2,1,3,3,2,1,1,1
"signal47",3,5,0,0,1,2,1,1,12,5,0,4,1,1,4,2,3,8,4,25,2,1,5,0,7,2,2,0,11,1,1,1,3,1,9,3,16,5,2,1,0,1,1,2,2,3,0,5,2,10,0,0,0,1,0,4,1,1,0,1,7,7,21,2,10,4,1,12,2,11,7,11,0,3,2,3,2,4,6,2,5,3,2,5,5,1,2,3,0,4,9,6,1,2,0,9,3,3,2,2
"signal48",2,11,5,1,5,2,12,2,1,4,0,4,2,0,6,1,1,4,10,15,5,2,4,4,0,3,3,2,18,1,0,8,3,6,19,8,5,4,1,4,3,0,5,2,5,4,1,3,1,13,4,3,2,0,2,7,1,3,1,5,0,0,13,9,3,0,0,3,3,2,0,2,3,2,0,6,0,2,0,2,2,4,2,1,16,1,2,0,0,2,1,11,0,2,0,6,16,0,2,4
"signal49",0,7,1,1,3,0,1,3,4,15,0,1,5,1,4,0,3,6,1,7,3,1,3,2,1,1,6,0,7,7,0,5,2,5,5,2,10,8,0,3,0,6,3,1,2,9,1,4,3,5,2,2,2,0,0,6,3,1,0,2,3,0,10,8,0,2,0,3,0,2,6,3,3,6,0,5,2,3,11,3,4,6,2,3,2,2,0,2,2,10,4,3,1,3,7,1,6,0,3,5
"signal50",2,20,7,0,1,2,6,5,2,6,2,13,2,0,1,0,1,9,4,10,4,2,2,5,9,1,1,6,3,3,2,10,3,8,13,3,5,4,2,1,0,16,2,3,2,10,5,4,2,25,0,0,0,3,1,5,3,1,1,1,1,0,2,4,1,2,0,0,0,15,4,5,0,9,6,7,0,3,5,2,0,4,1,1,10,3,0,0,1,7,5,15,0,6,1,0,0,4,6,0
"signal51",2,2,3,1,2,2,0,0,1,1,3,3,4,6,1,0,1,1,0,0,0,1,0,0,2,2,0,2,0,1,2,0,5,0,0,0,1,1,3,2,0,0,0,4,3,0,0,1,2,0,3,4,0,0,2,3,0,1,4,0,3,5,0,1,2,2,1,6,0,0,0,0,1,1,0,0,2,5,2,1,3,0,1,1,0,1,5,0,1,2,2,0,0,0,2,4,1,1,5,1
"signal52",2,1,1,2,2,2,0,3,1,0,4,0,2,1,1,0,1,1,0,1,0,2,0,0,1,0,0,0,2,3,1,0,1,0,0,3,1,0,1,0,2,0,8,0,1,0,4,6,5,0,0,1,2,2,2,0,1,0,7,9,2,1,1,0,0,6,1,0,1,0,0,0,4,0,0,0,0,3,3,3,1,0,3,0,0,3,2,5,2,1,0,1,1,0,3,2,0,3,2,3
"signal53",2,2,0,0,2,3,0,0,0,2,2,0,0,0,0,5,0,0,2,0,1,1,0,0,0,1,1,0,0,4,2,0,0,0,1,1,0,1,7,1,1,0,1,7,1,0,5,0,1,0,2,1,8,0,5,1,3,1,3,2,0,2,0,0,0,2,3,0,6,0,0,0,4,0,1,2,5,0,1,1,4,2,0,4,3,2,0,2,0,1,0,0,2,0,1,3,1,1,1,2
"signal54",1,0,2,3,1,0,1,1,0,0,0,0,0,2,0,4,3,1,0,0,2,1,4,1,0,3,1,4,3,4,5,2,7,1,1,1,1,0,3,1,1,0,12,10,3,0,1,1,3,2,5,2,4,1,4,2,2,2,3,0,0,0,1,0,0,0,0,0,1,1,1,0,14,2,1,0,2,6,4,0,1,0,2,0,0,1,2,2,1,0,0,0,2,1,1,7,2,0,2,3
"signal55",0,0,4,1,5,6,0,1,1,1,1,1,2,2,10,2,2,1,0,0,0,2,0,2,1,0,1,2,2,1,6,1,1,3,0,3,0,2,3,4,1,1,7,5,0,1,5,0,0,0,2,1,0,1,3,0,1,6,3,1,2,3,1,2,1,1,0,5,0,1,0,3,1,2,2,0,3,0,0,2,1,1,2,1,1,0,0,2,2,0,1,0,1,0,4,0,0,5,0,5
"signal56",0,1,6,0,0,1,0,4,0,0,0,0,1,2,3,1,0,0,2,0,1,6,6,1,3,1,0,2,0,4,2,0,0,1,0,1,0,0,0,0,8,1,0,4,1,0,1,1,0,2,1,0,0,0,1,1,1,1,1,0,2,1,1,0,1,0,0,0,1,1,1,2,1,0,1,0,6,2,0,7,2,0,1,0,1,1,2,0,5,0,0,0,1,0,3,1,0,2,0,3
"signal57",4,2,0,1,1,1,0,1,0,1,2,0,7,2,4,2,3,0,0,0,0,1,0,0,1,4,0,3,0,1,1,0,1,0,0,1,1,0,5,3,5,1,1,0,0,3,5,0,0,1,1,7,0,0,1,0,1,0,1,0,1,2,0,1,1,4,1,0,1,2,0,4,1,0,1,1,6,1,1,1,2,0,0,0,2,1,1,3,1,2,0,1,0,0,2,5,0,0,0,2
"signal58",3,0,0,0,2,5,0,1,0,0,4,0,3,0,1,10,4,0,0,0,0,1,2,0,0,1,0,4,0,2,0,0,2,1,0,2,0,0,4,2,1,1,1,1,1,0,2,1,1,0,3,5,1,0,1,0,5,2,0,2,0,0,0,0,0,6,0,0,7,0,3,4,6,1,1,0,5,0,0,0,6,0,2,5,2,10,2,1,0,0,0,0,0,1,1,0,1,1,3,2
"signal59",0,2,2,0,7,2,0,2,1,1,4,0,1,1,0,0,1,0,0,0,0,2,2,2,1,2,0,0,4,0,5,0,0,0,2,0,0,1,0,0,4,0,1,4,0,0,0,1,0,0,6,1,1,1,2,2,1,1,0,4,1,0,0,1,0,1,0,3,4,1,0,0,1,0,0,2,2,6,0,3,2,2,5,1,0,1,2,1,1,2,0,2,0,0,2,1,2,7,2,2
"signal60",0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,2,5,1,0,0,0,0,0,4,0,3,0,3,3,0,2,2,1,0,0,0,0,0,1,0,0,1,1,1,2,1,0,2,2,0,0,1,3,0,2,3,2,2,1,5,0,1,0,0,1,1,5,3,2,1,0,1,0,3,1,0,0,0,0,0,2,0,1,2,0,1,2,4,8,0,0,1,1,0,5,2,2,2,1,2
"signal61",1,1,0,4,4,5,0,2,0,0,0,0,2,5,2,1,1,0,0,1,0,2,2,1,0,1,2,0,1,3,2,1,7,0,1,1,2,2,1,1,4,0,3,2,2,1,4,0,2,0,8,2,0,2,0,0,3,2,1,0,0,0,0,0,0,1,2,3,0,0,0,1,6,2,2,0,1,7,0,4,0,0,1,2,0,4,2,4,1,4,1,0,2,1,2,2,2,5,3,1
"signal62",2,0,3,3,4,4,0,0,1,0,3,0,2,2,1,1,1,1,0,2,0,2,1,0,0,2,2,1,1,0,0,1,7,0,0,1,0,1,1,4,2,0,3,1,2,2,0,0,2,0,1,3,3,0,2,5,3,0,0,2,3,1,0,0,2,2,1,4,4,1,0,0,0,1,3,0,1,0,0,4,0,1,5,3,0,4,2,0,2,0,0,0,6,0,0,4,0,1,3,4
"signal63",1,1,3,0,3,2,1,0,0,2,3,2,0,1,2,3,0,1,0,0,3,3,0,2,1,1,0,1,0,3,5,3,0,0,0,1,0,0,2,1,0,0,5,6,3,0,1,0,3,0,9,0,6,1,2,1,0,5,1,0,1,0,0,3,0,1,4,0,6,0,0,0,1,0,2,1,4,2,2,2,4,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,4,2,0
