"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal25",2,3,0,1,0,3,7,4,1,3,0,5,5,1,5,4,0,3,0,3,5,1,5,9,4,3,11,1,3,1,5,0,1,9,2,8,0,3,1,1,2,10,0,1,4,1,1,2,1,0,5,6,4,1,1,1,5,2,5,10,1,0,1,8,3,1,1,1,0,3,6,1,6,4,2,6,4,6,1,2,3,3,2,2,12,1,0,0,1,0,3,0,0,3,1,4,4,3,0,0
"signal26",4,11,0,0,4,0,3,4,2,1,1,2,2,0,1,0,4,3,1,0,6,3,2,9,3,5,5,3,3,1,1,5,2,1,2,8,1,0,2,6,3,5,1,7,3,7,0,10,1,4,2,2,1,3,1,1,3,2,4,7,4,3,6,7,0,4,2,3,0,1,1,1,1,2,9,4,1,0,0,0,1,11,1,0,1,1,2,3,1,1,0,0,1,8,4,0,11,2,0,2
"signal27",3,16,2,1,5,0,4,0,0,1,2,1,1,2,3,2,1,0,3,1,0,1,2,0,2,2,18,3,1,6,0,4,0,10,10,4,1,2,2,1,3,10,2,0,4,1,9,20,0,2,1,2,1,4,2,2,1,1,1,1,4,4,14,8,0,3,2,0,0,1,2,2,3,7,1,3,1,4,10,1,2,0,3,0,7,1,3,0,3,0,2,1,2,2,3,1,13,2,0,3
"signal28",6,9,0,6,1,0,1,1,0,3,3,1,2,2,7,2,1,10,0,1,3,1,2,11,5,2,9,1,2,2,1,1,3,11,11,5,0,0,0,1,2,10,0,4,2,0,0,1,3,3,3,2,3,4,2,1,10,4,3,3,5,1,2,4,1,0,2,1,2,2,4,6,3,1,5,3,2,5,9,0,1,0,4,0,5,7,2,2,2,3,0,3,0,5,3,3,5,5,1,2
"signal29",3,2,2,1,2,7,4,2,0,0,2,2,2,0,1,1,1,7,0,1,7,2,6,9,6,5,14,2,1,11,1,5,3,0,3,11,1,0,3,2,2,2,7,4,0,4,0,0,0,1,2,0,0,0,6,2,5,0,4,0,3,0,6,8,0,1,1,2,3,1,0,3,2,1,6,3,0,1,4,2,11,0,3,2,8,3,1,2,0,0,0,3,2,7,4,4,0,0,4,1
"signal30",0,19,0,3,1,4,2,1,0,3,4,0,4,0,10,0,2,12,9,0,0,1,2,10,2,6,1,6,4,3,3,3,2,13,9,2,2,2,3,1,2,6,5,1,1,1,5,14,2,8,1,0,5,1,1,1,3,0,6,3,2,1,2,1,3,5,3,1,3,6,1,1,3,3,0,2,1,3,6,0,3,1,6,2,6,0,2,3,3,2,4,1,1,4,0,0,1,1,3,2
"signal31",2,2,3,3,0,5,5,4,3,0,3,1,6,1,0,0,2,5,0,5,6,12,1,4,4,1,1,6,2,0,3,4,0,9,14,5,0,1,3,0,2,4,1,5,5,2,3,6,0,0,0,8,1,2,0,0,3,2,2,2,0,1,2,11,3,4,2,6,1,2,4,2,1,0,4,17,6,1,2,2,1,1,1,4,19,12,0,1,1,3,1,3,1,10,1,0,10,1,3,2
"signal32",5,1,2,1,0,0,1,2,1,3,0,2,1,2,1,0,3,7,1,6,3,0,2,8,18,2,11,0,3,4,2,5,0,2,5,4,0,3,1,1,2,3,3,2,3,2,0,4,6,0,0,1,2,1,0,2,1,2,5,0,0,3,12,4,4,4,2,0,1,2,0,10,4,2,10,4,1,0,0,2,3,0,5,1,9,0,0,1,9,2,1,2,1,2,4,2,10,3,1,0
"signal33",4,5,1,6,0,2,1,5,3,1,2,0,3,1,1,0,1,5,2,4,1,4,3,3,2,9,4,2,0,0,2,21,1,2,4,13,0,2,0,1,0,7,0,0,0,0,3,3,0,2,2,2,0,2,4,3,0,4,1,1,0,0,5,8,2,2,5,1,3,5,0,2,1,4,0,12,0,3,3,3,0,1,0,2,0,1,2,3,1,2,5,0,1,3,3,0,9,0,3,2
"signal34",3,16,3,3,1,3,0,1,1,3,0,3,2,2,5,0,8,5,3,1,8,2,1,2,4,2,7,1,0,0,0,4,2,4,10,1,2,0,2,1,2,0,5,2,2,1,0,2,2,4,1,0,0,0,4,5,5,2,0,1,3,2,5,4,1,1,0,2,4,0,3,0,4,0,5,5,3,3,3,0,0,2,1,1,0,0,5,0,2,4,3,1,1,3,0,4,7,2,3,2
"signal35",1,1,0,2,3,2,5,4,7,2,0,1,1,3,1,0,0,13,0,0,5,0,7,8,2,1,10,1,2,0,1,0,0,8,1,25,0,3,4,2,1,1,1,3,1,0,2,5,2,10,2,2,0,1,2,4,2,4,2,1,8,0,9,9,0,0,2,2,9,2,12,1,8,0,0,13,1,5,6,0,3,3,4,4,2,0,2,0,2,1,3,1,5,12,0,3,4,3,1,6
"signal36",1,1,3,2,4,3,0,0,2,6,2,2,1,0,2,3,0,7,2,5,8,4,2,8,6,5,1,0,5,2,1,14,1,3,3,4,2,5,4,1,1,15,1,4,2,3,2,1,1,5,1,1,4,2,0,10,1,0,1,0,3,0,4,1,3,0,1,2,4,3,0,3,1,1,4,15,3,1,3,0,4,0,2,1,3,2,2,3,0,1,3,3,9,9,1,2,12,3,0,0
"signal37",3,8,0,2,3,0,0,1,2,0,2,1,2,3,1,7,5,8,1,1,3,1,3,2,6,0,5,2,1,0,1,5,2,1,4,1,9,2,4,0,1,9,1,4,0,1,4,0,2,3,1,1,4,3,3,1,0,6,1,1,2,0,11,2,4,5,1,5,3,1,1,1,6,2,3,6,0,7,11,0,1,0,6,0,1,0,3,3,4,4,1,1,0,5,1,0,10,1,3,3
"signal38",0,5,0,0,0,2,2,3,2,1,3,4,3,0,0,0,1,2,1,2,9,3,2,2,5,0,5,10,1,1,3,11,1,1,4,10,4,2,2,1,2,5,2,1,0,0,3,1,1,6,0,0,4,2,3,1,0,1,1,2,0,2,3,2,0,0,1,1,4,0,3,3,1,1,3,2,1,8,7,3,1,1,2,0,5,1,4,1,3,2,1,1,3,3,1,0,8,1,2,5
"signal39",1,3,4,3,4,1,1,0,0,3,4,0,7,7,3,3,0,0,0,0,2,0,0,2,1,0,2,3,2,2,3,9,1,1,12,18,0,4,1,0,1,19,1,9,1,0,4,30,2,11,0,0,0,2,1,2,0,0,3,1,0,0,2,14,1,0,0,0,3,4,0,2,1,1,0,1,2,3,9,1,1,2,5,0,4,1,0,2,1,0,5,4,3,8,1,0,12,0,0,1
"signal40",1,5,3,0,1,3,8,2,0,4,2,5,1,1,0,1,1,9,8,5,15,2,3,6,2,2,4,1,0,0,1,3,1,4,9,6,4,2,4,2,0,7,1,0,2,0,1,2,2,1,2,1,1,0,1,0,1,1,3,0,12,0,6,3,1,3,2,0,3,1,1,1,4,3,5,5,3,4,8,4,1,1,2,3,11,2,1,1,1,2,2,5,1,7,0,4,0,1,0,6
"signal41",2,3,1,0,1,0,1,0,3,2,0,1,1,1,2,1,6,0,1,0,8,0,5,15,2,0,3,2,1,2,2,2,1,7,4,8,2,4,2,0,6,5,4,3,1,4,4,6,1,5,2,1,3,2,1,1,3,7,3,0,1,7,11,2,1,2,2,3,2,1,1,0,3,3,7,12,0,0,3,2,2,0,6,5,4,1,3,1,2,1,3,0,6,4,0,2,6,1,5,2
"signal42",0,8,5,1,1,0,0,1,1,2,1,1,1,2,2,0,0,1,3,2,13,1,2,24,8,0,3,5,1,2,2,7,3,9,3,11,2,7,0,3,2,4,1,3,1,0,3,2,4,8,0,0,0,4,2,3,3,1,0,0,0,1,2,1,5,2,2,6,0,3,6,3,3,0,1,11,3,2,6,2,1,3,6,4,9,0,2,1,1,3,3,7,1,5,3,3,4,0,1,2
"signal43",1,0,2,1,0,8,1,0,14,3,0,1,8,0,2,1,0,13,1,3,9,1,4,15,5,1,7,0,0,1,0,7,5,11,3,0,1,0,3,1,2,3,8,2,0,6,2,4,2,5,6,5,1,0,0,3,0,0,6,2,4,1,1,1,3,1,4,4,0,5,3,6,5,0,0,5,2,2,3,1,0,4,7,0,6,3,0,2,1,2,0,0,4,15,0,0,7,1,0,1
"signal44",4,16,1,3,5,2,2,2,2,3,0,3,2,1,0,1,3,10,1,0,8,3,0,1,1,0,6,4,1,2,3,16,1,8,10,20,3,5,1,4,3,12,4,0,1,4,1,6,1,2,0,1,2,1,4,3,1,2,2,0,1,2,7,16,6,1,4,2,1,0,9,0,2,2,0,5,0,3,14,0,1,2,1,2,1,4,0,0,2,1,6,2,5,9,1,1,11,2,0,5
"signal45",1,2,1,5,2,5,1,4,2,0,0,1,6,0,1,6,0,3,5,3,1,2,2,16,3,2,5,1,2,0,0,3,1,4,12,13,3,0,2,2,2,4,1,7,1,7,6,9,2,10,4,1,1,2,2,5,5,3,1,3,6,2,11,6,1,4,0,3,2,3,3,3,2,2,2,0,4,1,2,3,0,1,5,3,6,1,1,0,1,7,3,3,0,5,1,2,10,2,1,0
"signal46",1,5,0,1,1,0,1,2,1,1,1,1,1,2,2,0,0,5,2,3,3,5,3,25,15,1,13,2,1,2,2,9,1,2,8,3,1,2,3,2,0,5,4,1,1,2,2,4,3,5,6,5,1,2,4,0,3,0,1,3,1,0,11,11,2,3,1,2,1,0,1,4,2,0,5,17,1,0,12,1,1,1,2,2,3,2,5,1,3,1,2,4,3,3,0,1,3,0,0,3
"signal47",0,9,0,2,3,0,4,4,0,2,2,0,0,4,2,2,0,6,1,0,2,3,3,8,4,10,5,1,2,2,2,2,0,11,3,5,0,3,0,4,0,16,2,2,1,0,0,3,2,6,1,0,1,2,3,2,1,1,1,0,0,4,6,2,0,1,7,7,8,4,4,0,1,12,2,11,2,3,1,4,1,2,1,1,3,0,5,2,2,3,0,1,2,4,2,3,2,1,4,2
"signal48",1,2,0,9,1,3,2,2,2,4,5,1,5,2,5,2,0,4,0,1,4,0,6,5,5,1,10,5,5,0,2,11,2,0,12,2,2,2,1,0,3,6,9,2,2,1,1,9,3,0,5,2,5,2,1,1,1,6,4,3,2,0,5,15,1,3,1,5,0,0,5,3,1,0,0,8,3,1,0,0,3,1,0,2,3,2,0,2,2,2,2,1,6,5,1,0,0,1,0,4
"signal49",1,14,1,1,5,1,1,3,0,0,3,1,5,1,1,5,2,3,0,3,6,0,3,3,2,3,2,0,1,2,0,7,7,1,5,5,2,1,1,4,3,0,3,0,2,3,1,6,4,5,1,3,2,2,2,2,0,0,6,3,1,0,7,8,0,4,2,2,0,2,10,1,1,2,3,2,0,0,5,2,3,4,3,1,5,3,3,6,3,0,2,0,2,8,4,1,3,1,0,7
"signal50",1,6,0,3,5,2,9,5,0,1,2,2,5,1,3,2,6,8,3,3,9,1,4,15,8,2,5,3,1,0,6,3,3,9,3,8,3,0,2,1,2,5,0,0,6,1,4,6,0,12,2,2,10,2,1,3,0,1,1,3,1,1,5,4,0,0,1,0,2,0,0,0,6,1,2,0,3,6,7,0,3,2,2,0,4,1,1,3,1,1,1,2,0,6,1,2,10,2,0,4
"signal51",4,0,0,2,0,4,6,0,2,4,3,1,2,2,2,0,2,1,3,5,1,6,1,0,0,3,0,0,1,1,0,0,5,1,0,1,1,1,2,1,5,0,2,1,4,3,3,0,0,0,0,4,3,0,0,1,2,2,3,4,0,0,0,0,0,1,4,0,3,5,1,3,5,2,1,2,0,0,0,2,1,4,0,0,1,5,5,1,3,1,1,1,0,0,5,0,0,6,6,2
"signal52",0,0,2,4,2,1,5,1,2,3,1,2,2,2,0,3,4,0,4,0,0,1,1,0,1,3,0,2,1,2,0,0,3,0,0,0,5,3,1,0,1,0,1,7,4,0,1,0,2,0,8,0,1,0,4,14,5,1,0,1,2,4,1,0,1,0,7,9,2,1,2,1,0,6,1,0,1,0,0,1,4,0,0,2,0,3,9,3,1,1,3,0,0,2,2,5,0,3,1,2
"signal53",1,0,3,2,1,3,2,3,2,4,0,0,2,3,2,0,1,2,2,1,0,0,0,2,0,0,2,2,3,1,0,0,0,0,1,0,0,4,2,0,0,0,2,3,1,3,7,0,1,0,1,7,1,0,5,0,1,0,2,1,8,1,2,0,3,1,3,2,0,2,1,1,0,2,3,0,6,1,0,1,4,2,1,4,1,0,2,1,4,4,0,4,8,1,0,2,0,2,1,0
"signal54",2,0,1,3,2,1,1,2,1,2,2,3,1,0,2,1,2,0,0,1,0,2,0,2,1,3,0,1,5,1,4,1,0,1,1,1,7,4,5,4,7,1,4,3,3,1,3,0,1,0,12,10,3,0,1,2,3,3,5,2,4,2,2,1,2,2,3,0,0,0,5,0,2,0,0,0,1,2,1,0,14,6,1,2,1,6,8,0,1,1,2,0,0,0,2,2,0,1,0,1
"signal55",2,1,1,7,7,0,2,3,0,0,4,1,5,6,0,1,2,1,1,3,1,2,10,1,1,4,0,0,2,2,0,2,2,0,1,1,4,1,6,1,1,3,0,7,1,6,3,2,1,1,7,5,0,3,5,1,0,1,2,1,0,2,0,0,1,6,3,1,2,3,3,6,5,1,0,2,0,2,0,7,1,4,2,0,0,0,1,2,1,4,2,1,3,0,0,2,1,0,2,1
"signal56",1,0,4,0,2,5,0,5,0,3,6,0,0,1,0,4,1,0,0,0,0,2,3,0,0,1,2,1,3,6,6,1,5,0,0,1,0,4,2,1,0,1,0,4,1,1,0,0,8,1,0,4,1,0,1,4,0,3,1,0,0,2,0,0,1,1,1,0,2,1,5,0,3,0,0,0,1,2,1,5,1,1,1,1,3,2,1,7,2,1,1,0,3,1,2,0,2,1,0,0
"signal57",1,0,3,1,0,2,0,3,4,5,0,1,1,1,0,1,0,1,2,2,3,2,4,0,0,1,0,1,0,1,0,0,3,1,0,1,2,1,1,2,1,0,2,3,3,0,5,1,5,1,1,0,0,6,5,0,0,2,1,7,0,1,0,0,1,0,1,0,1,2,0,2,2,4,1,0,1,4,0,10,1,1,1,2,3,1,2,1,2,1,0,0,4,0,1,3,0,4,1,2
"signal58",0,0,2,5,1,0,0,2,3,1,0,0,2,5,0,1,1,0,4,1,1,0,1,4,2,1,0,1,0,1,2,0,2,0,0,1,1,2,0,2,2,1,1,4,0,2,4,0,1,1,1,1,1,2,2,2,1,1,3,5,1,2,0,0,5,2,0,2,0,0,0,1,1,6,0,0,7,1,3,10,6,3,1,2,2,0,1,0,6,2,2,5,4,5,2,1,0,2,1,1
"signal59",0,1,1,0,2,1,3,2,0,6,2,0,7,2,2,2,2,1,4,0,0,1,0,0,0,1,0,0,0,2,2,2,3,0,0,0,9,0,5,1,0,0,5,1,2,4,0,0,4,0,1,4,0,1,0,3,0,1,6,1,1,2,1,1,1,1,0,4,1,0,1,3,0,1,0,1,4,3,0,1,1,1,0,5,1,6,0,3,2,5,5,1,1,0,2,1,0,4,1,7
"signal60",0,0,2,1,5,7,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0,0,0,4,1,1,0,1,7,0,2,4,1,0,1,2,0,1,1,0,0,1,1,1,2,3,0,4,2,2,0,1,3,0,1,1,2,2,1,5,0,1,1,1,3,1,5,1,2,3,0,4,0,5,1,1,0,0,0,0,2,1,1,2,1,0,2,4,3,1,2,4
"signal61",1,0,5,2,5,2,1,2,1,4,0,4,4,5,0,2,0,0,0,0,1,5,2,0,0,2,0,2,1,2,2,1,0,0,2,0,3,3,2,4,7,0,2,3,4,5,1,0,4,0,3,2,2,2,4,0,2,2,8,2,0,6,0,0,3,2,1,0,0,0,1,1,0,1,2,1,0,1,0,1,6,4,2,0,0,7,1,4,0,0,1,2,1,1,2,4,0,10,3,0
"signal62",2,1,2,2,5,5,3,1,2,2,3,3,4,4,0,0,2,0,3,1,1,2,1,0,0,1,0,4,1,2,1,0,0,1,2,0,4,0,0,2,7,0,0,2,1,3,1,1,2,0,3,1,2,3,0,3,2,1,1,3,3,2,1,2,3,0,0,2,3,1,1,2,4,2,1,2,4,2,0,2,0,3,3,0,0,0,0,4,0,3,5,3,2,2,2,0,1,0,1,1
"signal63",6,0,0,4,0,1,3,4,1,1,3,0,3,2,2,0,2,2,3,5,0,1,2,1,0,2,0,0,5,3,0,2,4,0,0,0,0,3,5,8,0,0,0,4,0,2,2,0,0,0,5,6,3,2,1,1,3,1,9,0,6,4,0,0,0,5,1,0,1,0,1,6,1,1,4,0,6,2,0,0,1,2,2,2,1,2,5,2,4,0,2,2,2,1,1,0,0,0,1,0
