"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal11",4,2,0,1,0,0,2,5,0,3,10,6,1,4,5,4,1,8,1,21,5,4,4,4,4,2,1,0,1,0,1,4,2,4,4,5,2,3,0,3,2,2,3,5,2,6,3,3,3,17,11,2,3,8,2,1,7,1,3,1,4,2,1,14,5,4,2,4,2,2,2,0,1,17,0,9,0,0,1,2,3,2,1,2,3,1,4,1,2,4,3,5,3,4,0,3,11,7,1,2
"signal12",1,6,3,0,4,1,7,5,13,1,1,3,1,2,1,0,3,6,7,3,3,3,0,4,18,1,1,0,0,0,1,2,2,1,6,21,4,2,1,6,4,2,3,6,1,16,6,4,2,2,0,3,0,2,0,0,0,3,1,1,0,1,1,11,2,1,2,1,2,1,2,1,8,8,0,8,1,0,6,2,1,2,1,0,5,4,0,0,5,4,4,4,0,5,1,3,7,0,5,3
"signal13",0,17,0,2,0,6,5,4,9,4,2,11,2,3,2,2,3,2,5,5,7,0,0,5,5,2,6,2,7,2,3,21,3,14,4,1,4,4,1,2,2,2,6,2,2,2,3,5,3,13,1,0,2,10,3,1,0,2,3,3,0,1,7,5,11,5,1,2,0,3,24,1,0,11,3,3,0,1,0,3,6,7,0,3,4,1,1,1,2,1,4,5,3,8,2,5,4,4,8,3
"signal14",4,6,0,7,0,2,5,4,0,1,1,2,1,1,6,1,1,8,13,1,6,7,2,2,11,2,2,0,0,1,0,3,2,5,6,9,11,8,0,1,5,4,4,1,1,7,0,14,3,8,1,2,4,21,1,2,2,0,1,0,4,3,6,2,11,3,0,0,0,2,3,1,2,2,5,3,0,2,6,3,2,8,4,8,5,1,3,5,1,5,3,9,6,6,2,1,3,4,0,1
"signal15",0,7,2,4,8,5,0,0,11,0,6,8,0,0,6,0,0,4,7,5,18,1,0,4,3,1,2,7,0,4,0,5,3,2,4,3,8,10,5,3,4,5,1,4,6,1,1,7,0,3,0,0,4,9,2,1,2,3,0,2,1,1,10,5,7,0,2,2,1,3,11,5,0,4,6,7,4,1,2,0,0,8,0,3,11,0,0,2,1,4,15,7,0,13,1,4,5,3,4,0
"signal16",1,6,0,3,1,1,7,5,1,3,1,1,1,6,1,0,1,8,6,18,5,2,0,6,1,1,9,3,5,0,0,13,1,5,11,9,5,8,1,8,1,10,1,1,5,0,0,2,0,6,3,1,12,27,0,0,0,2,2,3,0,1,4,2,3,1,3,0,2,1,4,0,1,5,0,7,3,3,6,3,1,3,4,1,6,3,2,2,4,6,3,10,4,10,1,1,9,2,0,1
"signal17",1,13,4,3,0,1,16,1,14,1,2,1,4,3,1,3,0,2,1,11,6,3,1,16,6,0,9,7,3,2,2,2,2,3,14,9,8,1,3,3,1,7,1,1,1,4,1,6,2,4,1,0,2,1,2,0,2,3,0,3,2,0,8,0,1,0,0,1,2,2,9,2,2,4,0,1,1,0,4,1,2,13,0,1,3,0,7,5,1,0,7,3,5,1,4,2,1,0,1,2
"signal18",7,2,2,1,1,3,5,2,8,3,2,4,0,5,2,0,5,2,1,6,3,2,5,0,14,0,7,2,1,0,4,1,0,1,9,11,11,4,3,4,0,8,1,0,3,3,0,3,0,2,3,1,3,1,2,1,0,3,0,0,2,0,6,10,1,0,3,4,3,1,3,2,8,9,0,4,5,1,6,0,1,4,1,1,2,4,1,6,0,1,4,9,6,2,3,1,4,1,3,4
"signal19",0,3,2,0,1,3,7,1,6,1,4,12,0,2,0,6,1,2,4,5,8,1,1,11,5,4,2,2,4,0,0,2,0,1,0,0,6,5,7,0,0,2,0,0,1,2,3,4,3,3,2,2,5,2,1,3,1,0,1,3,2,2,3,5,2,0,1,2,2,4,6,2,0,3,1,2,8,4,6,1,1,1,0,1,2,2,4,0,1,5,7,8,1,4,1,0,1,5,4,1
"signal20",5,7,0,1,5,0,2,0,5,6,2,6,1,1,2,0,5,3,1,0,1,1,0,4,10,4,9,4,1,6,0,17,2,1,3,2,5,3,4,1,0,1,1,0,1,4,0,4,1,5,0,2,2,11,2,2,7,2,3,1,0,6,6,4,0,5,1,5,0,0,8,1,0,25,2,16,3,2,17,1,0,2,4,5,3,2,3,7,1,0,2,4,1,6,3,1,0,1,3,1
"signal21",0,6,5,1,0,1,15,2,2,1,1,5,0,9,2,0,1,9,5,6,3,4,1,9,3,0,9,3,4,5,3,4,3,8,6,1,8,2,1,1,9,6,0,1,2,17,1,4,0,3,7,1,1,9,0,6,2,5,3,1,0,5,6,4,5,0,1,1,4,2,2,4,1,2,0,2,0,4,12,0,1,0,0,3,0,3,0,0,1,2,2,4,0,24,1,1,9,0,2,4
"signal22",6,15,0,5,1,4,0,1,6,2,4,6,4,0,0,0,0,0,0,5,6,0,0,5,3,0,3,4,4,6,4,0,1,1,15,10,6,2,2,4,3,5,0,1,2,1,3,12,0,3,3,3,5,5,2,0,1,2,3,1,0,3,1,2,0,1,1,1,4,3,0,2,1,0,1,12,5,0,5,0,4,4,0,1,8,1,0,4,1,7,0,1,2,7,11,1,0,1,3,0
"signal23",3,3,4,0,1,4,6,5,12,0,2,11,5,2,1,3,0,1,1,9,19,0,7,6,9,3,9,1,0,5,0,6,3,7,10,1,7,6,0,0,3,0,0,1,0,15,0,1,1,5,1,3,2,6,1,4,3,0,1,1,1,5,6,4,1,1,1,2,0,3,8,1,1,11,3,9,4,0,6,2,5,2,3,1,1,0,2,0,2,4,1,9,4,2,1,0,4,1,4,3
"signal24",7,10,4,1,2,0,3,3,7,0,3,1,2,0,3,1,6,5,10,3,2,4,2,0,14,1,9,3,0,0,1,4,0,18,9,1,1,8,2,1,1,5,3,5,0,0,7,7,0,0,0,7,2,4,1,6,0,0,1,0,0,6,2,8,1,1,7,1,4,0,2,2,4,10,1,6,1,2,4,0,1,8,6,5,15,2,4,4,1,7,5,4,1,7,1,1,13,0,2,0
"signal25",6,9,0,2,0,3,6,2,11,1,2,6,0,0,2,0,5,14,11,3,11,3,1,0,8,0,8,1,1,5,3,3,0,2,11,1,4,4,4,3,1,14,0,1,3,2,3,3,3,3,1,2,5,2,1,4,1,1,1,1,0,5,16,10,2,1,0,13,2,5,27,6,0,1,3,20,0,0,14,1,0,5,4,0,2,1,2,3,0,9,3,3,3,0,0,0,7,1,3,2
"signal26",0,0,2,2,0,0,0,4,11,0,0,12,1,3,4,2,1,4,8,4,2,1,0,14,6,3,0,0,3,4,4,3,2,5,11,0,4,10,2,1,0,6,6,3,2,3,7,8,7,1,4,1,1,7,2,1,1,1,3,2,4,7,9,7,1,2,0,4,2,3,1,1,1,3,1,6,9,2,4,0,0,1,1,11,2,0,0,1,2,7,3,2,0,3,1,1,8,0,3,1
"signal27",2,3,2,3,7,2,4,5,1,4,0,0,1,2,1,1,2,9,6,4,0,3,1,0,6,2,0,0,2,7,0,2,6,19,6,4,2,11,1,2,1,13,2,3,2,3,1,0,1,2,0,1,2,4,4,2,2,1,1,1,1,4,10,14,3,0,3,2,0,0,4,2,2,8,7,1,1,1,12,4,1,7,0,0,7,1,3,0,3,2,5,4,2,2,3,1,13,2,0,3
"signal28",6,9,0,6,1,0,4,1,0,3,3,3,2,2,7,2,1,10,0,4,3,1,2,11,5,2,9,1,2,2,1,1,3,11,11,5,2,3,0,1,2,10,0,4,2,1,0,1,3,3,3,2,3,13,4,0,0,0,2,8,4,0,10,5,1,0,1,1,0,2,4,2,2,11,6,8,1,5,3,2,5,9,0,1,3,4,0,2,7,5,6,7,1,1,3,2,15,3,3,1
"signal29",5,3,2,3,1,2,4,2,20,0,0,6,0,0,2,2,2,2,3,4,4,3,0,5,7,2,14,2,2,4,4,4,1,1,4,12,2,2,0,0,7,10,0,4,0,0,0,1,2,2,0,0,6,5,5,0,4,0,3,0,2,3,2,2,1,2,3,1,0,3,6,1,6,3,0,2,1,2,25,1,1,2,3,1,2,1,5,0,0,9,6,7,4,12,0,3,5,2,0,2
"signal30",1,10,1,1,4,1,3,3,11,0,4,2,10,0,2,4,2,5,16,0,3,2,4,2,15,2,15,0,2,1,2,13,3,2,9,5,6,6,1,5,0,8,1,0,5,3,1,3,3,0,6,3,2,3,0,0,3,5,3,1,3,6,5,3,3,3,0,1,1,3,6,0,3,4,6,7,2,0,7,3,3,3,4,1,2,2,0,0,0,3,6,6,2,2,3,3,1,5,5,4
"signal31",3,0,3,1,6,1,1,0,5,2,0,11,3,12,1,1,2,6,1,22,1,3,1,1,9,6,5,0,1,3,0,6,1,4,13,12,7,10,3,3,8,3,2,0,0,10,2,7,1,2,1,3,4,8,6,1,2,4,2,1,0,4,17,14,1,2,2,1,1,1,9,7,2,31,1,13,0,1,10,1,0,10,1,3,6,5,0,2,1,3,2,2,2,4,3,0,6,1,2,1
"signal32",0,7,3,1,6,0,0,2,8,7,3,12,3,3,5,1,3,13,9,1,11,3,0,14,14,2,1,9,5,0,0,7,4,4,9,11,6,2,1,2,0,28,2,0,2,4,0,8,1,4,1,1,0,3,7,1,1,5,0,0,1,9,7,4,2,1,0,4,2,4,8,1,0,10,2,6,6,0,5,1,5,7,1,2,0,3,1,1,0,2,5,4,4,1,4,3,3,0,9,1
"signal33",2,1,0,2,7,0,5,5,11,0,4,2,0,0,1,0,0,6,3,0,2,2,2,3,5,4,6,0,4,1,1,1,0,5,8,6,7,13,4,3,5,0,2,1,4,2,4,2,3,3,3,0,1,1,2,0,1,2,3,1,2,5,2,2,1,3,0,3,0,3,6,3,7,9,0,10,1,0,4,0,1,0,3,2,5,5,0,8,1,10,16,5,5,4,2,1,1,0,0,1
"signal34",0,3,1,2,1,4,1,2,0,2,1,6,0,5,2,2,1,1,2,8,4,1,0,2,1,4,12,5,2,0,1,10,0,8,1,2,11,5,3,4,0,10,0,4,0,9,2,8,3,3,0,0,2,3,1,0,0,5,0,2,4,3,3,4,1,0,4,3,2,3,6,1,0,3,2,6,2,5,10,7,2,1,1,1,10,1,0,2,0,1,3,1,0,2,3,0,15,3,2,2
"signal35",1,1,2,0,1,0,1,4,1,1,4,12,5,0,3,4,2,19,11,6,2,1,2,10,6,2,3,1,2,4,2,12,2,4,18,9,2,10,0,0,2,19,0,0,0,8,0,4,1,13,0,5,2,0,0,4,2,2,5,2,0,3,9,11,4,1,0,2,0,2,3,3,1,17,2,3,2,1,4,2,3,2,6,1,1,3,2,4,3,0,0,6,6,6,2,1,0,2,3,0
"signal36",2,7,5,3,4,2,8,1,7,1,0,9,5,2,1,5,1,0,7,2,5,2,0,2,1,3,4,0,1,1,1,3,8,2,10,8,10,8,0,1,2,4,1,4,2,1,10,3,0,2,0,3,0,4,0,3,0,1,2,4,3,0,14,0,0,5,1,3,1,0,15,3,1,3,0,13,3,8,4,3,2,15,5,0,2,3,3,9,3,4,17,7,4,1,2,3,3,0,1,2
"signal37",0,5,1,2,3,1,18,0,12,1,0,2,3,1,2,0,2,3,4,1,4,1,2,1,4,0,24,3,5,2,3,9,1,9,1,4,10,0,2,1,1,3,4,3,3,4,0,14,1,10,1,1,6,6,3,2,0,7,5,0,1,0,15,11,4,4,1,1,0,2,2,0,3,3,3,6,0,1,0,0,0,5,2,3,5,1,3,4,3,0,3,0,1,2,1,2,9,3,2,1
"signal38",2,1,1,10,1,1,10,1,5,2,2,10,4,2,2,1,2,5,6,3,1,0,3,1,4,1,2,0,4,2,3,4,0,4,3,6,1,4,1,0,0,2,1,1,4,0,3,9,2,3,6,1,2,0,1,2,1,4,1,3,2,1,5,8,1,1,0,3,1,2,10,1,1,11,1,8,1,8,5,4,5,12,0,2,8,2,2,2,1,9,12,0,0,1,0,0,2,1,0,0
"signal39",0,7,2,2,3,2,1,1,2,4,8,8,1,1,1,2,4,4,2,2,4,2,1,1,5,9,2,0,4,11,4,5,0,2,0,5,4,7,0,0,3,4,0,0,1,14,1,0,0,0,3,4,0,10,1,0,1,1,3,3,4,1,5,7,3,2,4,1,0,2,5,0,5,12,2,15,1,0,4,1,1,5,3,0,3,3,8,2,0,12,2,9,0,1,0,2,4,0,2,1
"signal40",3,5,0,0,1,0,7,2,1,1,6,6,1,2,1,1,0,1,4,3,3,1,3,6,13,4,12,3,2,0,0,5,0,3,2,7,1,6,1,1,0,4,0,1,1,8,0,31,0,9,2,0,4,1,7,2,3,1,1,4,3,5,5,9,4,2,4,1,1,2,9,4,2,4,1,2,2,2,12,1,3,1,4,0,4,0,6,2,1,5,0,4,0,5,0,3,5,0,1,1
"signal41",1,7,1,6,0,1,2,2,5,1,1,0,0,0,0,0,2,1,2,1,1,2,2,2,4,3,4,1,4,1,0,6,2,7,10,1,6,12,1,0,2,4,3,2,1,4,3,15,1,7,5,3,6,5,2,2,2,3,2,1,1,0,8,9,7,4,0,0,1,2,6,0,6,13,1,1,1,1,3,3,1,10,1,4,2,2,2,1,5,5,1,8,5,2,1,0,2,1,1,2
"signal42",1,3,1,2,2,0,2,0,7,2,5,8,0,2,2,5,2,8,7,9,11,3,1,3,14,4,0,0,1,5,3,12,2,17,7,7,15,15,1,0,3,7,1,1,3,4,0,10,0,8,2,3,3,4,0,0,0,1,0,0,5,2,5,17,2,2,7,1,1,2,4,3,2,6,2,4,3,6,11,1,4,6,2,0,4,2,0,4,1,5,9,7,0,0,1,2,3,0,2,1
"signal43",0,17,0,1,1,0,8,2,2,2,5,5,1,0,6,2,6,1,5,5,3,3,3,0,9,5,1,1,3,0,0,3,0,7,14,3,0,7,1,0,3,7,2,2,2,2,6,7,2,4,1,6,5,4,0,0,3,0,0,6,2,4,5,1,0,3,1,4,4,0,12,5,1,3,1,11,0,3,1,0,1,12,2,0,2,1,5,3,6,8,6,1,4,6,0,1,0,4,7,0
"signal44",2,13,4,6,0,0,7,1,2,1,4,16,1,3,5,2,2,6,5,8,2,3,2,5,3,1,9,3,0,0,2,12,1,4,10,0,7,8,2,3,2,12,3,3,8,6,7,5,2,11,2,4,0,7,0,1,1,2,1,1,9,2,9,5,2,2,0,1,2,3,16,6,1,11,4,4,0,9,1,2,2,2,1,0,11,0,2,4,0,1,1,12,2,9,2,2,3,2,3,1
"signal45",0,11,2,0,5,1,2,1,12,2,5,2,4,2,0,0,1,12,1,3,16,1,1,12,10,7,3,2,0,2,1,3,0,1,4,4,0,7,1,3,2,4,1,7,1,19,0,9,2,8,1,1,2,5,5,5,3,1,3,6,2,4,6,5,4,0,3,2,3,3,9,2,2,7,0,10,1,0,8,0,1,12,3,2,3,1,0,1,7,6,11,12,0,1,3,2,4,0,1,1
"signal46",0,2,1,0,1,2,3,1,3,1,1,5,2,0,0,2,2,8,3,11,11,2,0,3,2,2,20,2,0,1,6,6,3,4,2,8,3,2,2,3,2,3,1,4,1,4,2,5,1,7,1,6,5,2,2,4,0,3,0,1,3,1,2,11,4,2,3,1,2,1,1,1,4,6,0,10,7,6,3,1,0,9,1,2,1,4,3,2,0,7,12,6,1,4,6,0,5,5,1,3
"signal47",1,4,4,3,0,0,4,1,2,0,3,1,3,0,2,3,0,9,11,2,5,2,0,0,12,2,1,1,1,1,4,5,3,8,4,25,2,2,5,0,2,5,0,0,4,0,0,1,3,1,4,0,6,15,2,2,1,0,0,1,2,2,3,0,1,2,3,2,1,1,3,0,0,10,1,2,0,1,17,1,2,10,3,1,10,4,1,12,2,11,7,11,0,3,2,1,4,4,2,2
"signal48",5,3,2,5,2,1,5,3,2,1,4,6,1,0,0,9,1,10,2,3,0,2,4,12,0,8,0,2,1,1,1,1,1,4,2,15,1,1,4,5,5,2,2,4,2,0,3,3,2,18,1,0,2,8,2,9,2,2,1,1,4,3,0,11,2,5,2,1,1,1,13,4,3,5,0,5,7,1,10,3,5,1,0,5,9,1,0,0,3,12,2,0,2,2,0,0,8,5,2,0
"signal49",0,2,0,4,1,4,10,0,7,1,1,9,0,0,6,1,5,2,2,12,8,0,1,3,1,3,3,1,3,0,0,3,2,0,7,16,7,5,0,1,0,6,1,1,3,8,0,7,0,6,3,1,2,9,1,1,3,2,2,2,2,0,0,15,2,2,0,3,0,4,8,0,2,0,3,2,0,2,3,3,1,4,3,2,8,4,3,1,2,6,10,9,4,2,2,1,8,3,0,1
"signal50",3,6,1,0,5,2,20,7,2,1,2,6,5,1,3,2,6,8,12,0,3,0,1,4,16,3,16,2,3,5,1,2,1,1,15,8,3,1,2,3,3,2,2,1,2,5,0,1,6,5,4,2,0,12,2,2,10,2,1,3,0,1,2,7,1,1,1,1,0,0,4,0,2,2,0,0,6,1,5,0,3,18,1,3,1,0,1,4,0,4,1,2,1,2,2,0,6,1,2,3
"signal51",2,1,6,0,1,1,0,0,1,6,0,0,4,3,1,2,2,0,0,1,1,3,5,1,2,1,0,1,3,0,0,0,1,0,0,2,1,0,2,1,1,1,1,5,0,0,1,1,3,1,2,0,0,0,4,3,0,0,1,2,2,3,1,0,0,2,3,0,1,4,0,3,5,0,3,2,2,1,2,0,0,0,2,1,1,0,0,2,5,2,0,1,1,0,1,0,0,5,0,1
"signal52",6,2,2,0,0,2,2,2,0,5,1,0,3,1,2,2,2,0,1,1,0,4,0,0,0,1,0,1,3,1,2,0,2,0,0,1,0,0,0,5,3,0,0,1,1,0,7,1,0,0,0,2,1,4,0,1,0,4,14,5,1,0,0,1,4,2,0,1,0,7,3,2,1,1,1,0,6,1,0,1,0,0,1,4,0,0,2,0,3,3,1,0,1,1,0,0,2,2,5,2
"signal53",3,0,2,1,1,3,0,1,1,2,3,1,4,0,0,2,3,0,0,0,2,2,1,0,0,0,2,0,0,5,2,1,1,0,0,0,0,1,0,0,4,0,0,0,1,1,3,0,3,3,1,1,1,0,7,1,0,5,0,1,0,2,0,4,1,5,1,3,1,3,0,0,2,0,1,0,2,3,0,6,1,0,1,4,0,1,4,5,0,1,0,2,4,0,4,8,1,0,2,0
"signal54",2,0,0,2,1,1,1,2,0,1,2,0,2,2,3,1,0,1,0,0,0,0,1,0,0,0,2,3,3,1,1,2,1,2,1,0,1,1,4,7,4,1,4,7,4,1,3,1,1,2,1,1,1,5,10,3,0,1,2,3,3,5,0,1,2,4,2,2,2,3,0,0,0,1,0,0,0,0,0,1,2,1,0,14,2,1,2,2,6,4,0,0,1,1,0,0,0,2,2,1
"signal55",1,0,1,2,3,1,2,7,0,2,3,0,0,4,1,5,6,0,0,1,1,1,3,1,1,10,1,2,4,1,0,0,2,0,2,1,0,1,2,4,1,2,1,1,5,0,7,0,6,1,4,1,3,3,5,0,3,5,1,0,1,2,0,0,2,3,0,1,6,3,0,2,3,1,6,1,1,0,2,0,2,0,7,1,2,2,0,3,0,0,0,0,4,1,1,3,0,0,2,2
"signal56",0,1,1,1,2,4,0,2,2,0,5,0,3,6,0,0,1,0,2,0,0,0,0,0,1,3,0,0,1,4,1,1,6,2,1,3,0,0,2,0,4,0,1,0,2,0,4,0,1,0,0,8,3,0,4,1,0,1,4,0,3,1,0,0,2,1,1,1,1,1,0,2,1,1,0,1,0,0,0,1,2,1,5,1,0,1,1,6,2,0,3,0,1,0,0,3,1,2,0,5
"signal57",1,0,0,1,1,3,0,0,1,0,3,2,5,0,1,1,1,0,0,0,1,2,2,3,0,4,0,3,1,0,1,0,1,0,0,1,1,0,3,2,1,0,2,1,0,0,3,1,0,2,3,5,3,0,0,0,6,5,0,0,2,1,3,0,1,1,0,1,0,1,0,1,2,0,2,1,4,1,0,1,4,0,10,1,0,1,2,6,1,1,0,1,1,0,0,4,0,1,3,1
"signal58",4,0,2,0,0,2,2,1,0,0,2,1,1,0,0,2,5,0,0,0,0,4,1,1,0,1,4,4,1,0,1,0,1,1,0,0,0,0,4,1,2,0,2,2,4,0,4,0,2,2,2,1,3,0,1,1,2,2,2,1,1,3,3,0,2,1,0,5,2,0,1,0,0,0,1,0,6,0,0,7,1,3,10,6,1,1,2,5,0,0,0,2,2,0,5,4,5,2,1,0
"signal59",2,0,1,0,2,1,0,2,0,3,2,0,6,2,0,7,2,0,1,1,1,4,0,0,0,0,0,1,1,0,0,0,2,0,2,1,0,0,0,9,0,1,1,0,1,2,1,0,4,0,0,4,2,0,4,0,1,0,3,0,1,6,0,0,2,2,2,1,1,0,1,1,0,0,3,0,1,0,1,4,3,0,1,1,0,0,5,2,6,0,1,1,5,2,1,1,0,2,1,1
"signal60",4,0,7,0,1,2,0,5,3,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,5,1,0,2,0,0,0,4,0,1,0,3,7,0,0,4,1,1,0,2,0,1,0,0,0,3,0,1,2,3,0,4,2,2,0,0,1,0,2,3,2,2,1,2,0,1,0,1,1,1,5,1,2,3,0,4,0,3,1,1,0,0,0,0,1,1,0,2,1,0,2,4,8
"signal61",1,0,4,1,0,5,1,5,1,1,2,0,4,0,4,4,5,0,1,0,0,0,0,1,2,2,0,1,2,1,2,0,2,1,1,0,0,2,0,3,3,0,4,7,1,1,3,2,5,0,1,4,0,1,2,2,2,4,0,2,2,8,1,0,6,0,0,3,2,1,0,0,0,0,1,0,1,2,1,0,1,0,1,6,2,2,0,1,7,0,2,0,0,0,2,1,1,2,4,1
"signal62",10,1,0,2,3,2,1,5,2,3,1,1,2,3,3,4,4,0,0,1,0,3,1,1,0,1,0,1,1,0,4,0,2,1,0,0,1,2,1,4,0,0,2,7,0,0,2,0,3,0,4,2,0,2,1,2,3,0,3,2,1,1,1,1,2,2,5,3,0,0,1,3,1,0,2,2,2,1,2,4,2,0,2,0,1,3,0,1,0,0,2,0,3,3,3,2,2,2,0,2
"signal63",0,0,1,6,1,0,1,0,0,3,4,0,1,3,0,3,2,1,0,0,2,3,5,0,0,2,1,0,2,1,0,3,3,0,2,1,0,0,1,0,3,2,8,0,0,0,4,0,2,1,1,0,0,2,6,3,2,1,1,3,1,9,0,3,4,2,1,0,5,1,0,1,0,0,6,0,1,4,0,6,2,0,0,1,0,2,2,4,2,2,1,1,0,1,2,2,1,1,0,0
