"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal15",2,2,5,2,3,1,2,3,1,7,0,4,0,1,3,1,1,3,4,4,5,3,4,1,2,4,16,0,2,0,2,9,0,0,10,9,2,1,2,3,0,5,1,1,3,2,7,2,2,22,3,4,5,0,1,6,3,4,1,1,0,0,8,0,3,4,0,0,2,1,1,6,0,0,4,5,5,0,6,2,1,2,1,6,3,0,3,1,1,3,5,0,3,4,0,1,17,2,0,1
"signal16",2,0,0,3,1,0,4,0,1,1,2,0,1,3,3,5,0,2,5,1,1,5,3,0,3,1,20,2,8,6,3,1,2,0,8,0,2,3,1,12,10,8,2,3,2,1,3,2,1,4,0,3,1,3,0,2,1,1,0,1,2,0,7,3,3,2,3,1,1,4,1,2,3,2,2,10,2,1,10,4,4,1,1,4,6,0,1,1,4,3,4,3,0,16,1,6,3,2,0,4
"signal17",3,1,3,0,1,0,3,0,0,3,9,5,2,0,3,7,3,3,2,1,2,1,6,1,9,1,9,5,0,0,0,10,2,0,1,6,2,1,1,0,2,1,2,0,2,3,0,8,2,0,3,0,1,0,0,1,2,2,4,2,2,1,0,0,1,0,0,1,2,4,3,0,0,0,3,14,0,1,7,2,5,3,2,0,12,2,0,0,0,2,3,0,2,4,1,3,5,2,2,3
"signal18",2,2,0,5,2,0,5,0,0,2,1,2,5,0,5,4,2,14,5,3,4,1,0,4,0,2,5,0,3,1,0,3,0,0,6,4,3,0,2,1,0,11,1,2,2,0,3,10,1,0,3,4,3,1,1,2,8,3,0,1,5,1,6,0,1,1,1,1,0,4,1,6,0,0,1,9,6,0,10,1,1,1,3,4,3,1,2,0,1,3,2,1,1,4,4,5,9,0,2,0
"signal19",6,1,1,1,2,3,1,1,3,1,1,2,1,2,4,0,0,2,0,0,0,0,2,1,20,0,1,0,0,0,1,2,3,1,8,3,2,2,5,0,1,9,1,0,1,3,2,5,1,5,2,0,1,2,2,4,2,2,0,0,1,0,18,1,0,2,0,0,0,1,0,2,4,0,1,5,2,3,3,1,1,0,0,5,9,1,5,1,0,3,1,5,0,2,0,1,16,5,2,1
"signal20",1,2,0,5,1,0,0,0,1,0,1,4,4,2,0,2,6,5,4,2,0,0,0,1,5,1,9,1,0,0,1,2,1,1,0,4,1,2,0,2,2,11,2,2,7,2,3,2,0,14,2,1,0,5,1,5,0,0,3,1,0,12,12,2,2,0,1,4,5,1,2,3,7,1,0,2,1,1,6,3,1,0,1,3,2,0,3,5,1,0,1,5,11,5,0,0,8,0,0,4
"signal21",2,1,1,3,1,2,0,4,1,3,1,0,4,3,4,5,3,4,3,2,2,0,3,0,4,1,20,5,0,1,2,17,1,1,2,3,7,1,1,3,0,14,0,0,1,3,1,1,5,6,1,5,0,1,1,4,2,0,4,1,0,0,2,0,4,5,0,1,0,0,3,0,3,0,0,4,0,0,4,0,9,0,1,4,2,2,4,6,4,1,2,2,4,6,4,0,1,0,0,0
"signal22",0,2,3,0,0,2,1,0,1,4,4,6,4,0,1,0,6,11,0,2,4,3,2,0,3,2,1,3,5,0,0,5,3,5,5,7,0,1,2,3,1,3,3,0,1,0,1,5,1,12,2,1,2,1,3,1,0,4,1,2,0,0,5,2,11,1,0,1,3,0,3,1,4,0,1,11,1,5,12,0,2,4,5,2,4,3,0,0,1,2,0,3,4,3,7,2,9,3,3,1
"signal23",0,5,0,2,3,4,3,1,2,1,2,0,0,3,0,0,1,0,4,1,0,3,1,2,7,1,4,3,2,4,2,3,0,5,5,2,5,1,1,1,1,3,2,0,3,3,1,4,4,6,3,2,0,2,2,5,1,3,1,0,0,2,1,2,1,0,3,4,1,1,0,2,1,4,3,16,3,1,0,1,0,7,2,1,6,5,3,0,7,0,0,3,2,4,0,1,17,0,6,1
"signal24",6,2,3,1,0,0,2,1,0,4,0,3,3,0,0,1,2,0,6,3,3,2,2,3,6,1,3,2,3,5,0,0,7,2,2,0,0,7,2,1,1,14,0,0,1,0,0,12,1,8,1,1,7,1,4,0,0,2,4,4,1,2,3,2,1,0,1,3,6,5,6,0,2,2,1,7,1,2,3,2,1,1,5,1,11,1,4,0,2,0,3,2,2,11,1,2,6,0,0,2
"signal25",0,5,4,2,3,0,3,1,1,5,3,1,0,1,4,0,1,4,4,3,1,5,0,1,9,0,8,0,3,1,1,4,5,0,1,11,1,1,1,1,0,15,2,0,3,3,0,8,2,10,1,1,1,5,2,5,10,1,0,0,3,3,4,1,1,0,3,6,1,6,4,2,1,0,2,5,2,3,1,3,1,0,3,0,0,0,2,1,3,2,0,0,2,5,0,0,0,4,3,3
"signal26",0,4,1,1,3,4,2,1,1,2,2,0,1,0,4,1,1,1,2,3,2,3,0,2,10,4,11,2,1,0,1,5,0,3,1,0,2,6,3,2,1,18,3,0,3,0,1,8,1,5,3,1,1,3,2,4,7,4,3,1,2,0,13,1,1,1,0,0,0,0,1,1,2,9,2,4,0,0,1,1,11,1,0,0,4,2,3,1,1,0,0,1,1,8,0,3,4,2,0,2
"signal27",3,7,2,1,5,0,4,0,0,1,2,1,1,2,3,2,1,0,3,1,0,1,2,0,2,2,18,3,1,6,0,4,0,4,10,4,1,2,2,1,3,10,2,0,4,1,9,20,0,2,1,2,1,4,2,2,1,1,1,1,4,4,14,3,0,3,2,0,0,1,2,2,3,7,1,3,1,4,10,1,2,0,3,0,7,1,3,0,3,0,2,1,2,2,3,1,13,2,0,3
"signal28",6,3,0,6,1,0,1,1,0,3,3,1,2,2,7,2,1,10,0,1,1,1,2,3,1,2,9,1,2,2,1,1,3,4,11,5,0,0,0,1,2,10,0,4,2,0,0,1,3,3,3,2,3,4,2,1,10,4,3,3,5,1,2,1,1,0,2,1,2,2,4,6,3,1,5,3,2,5,9,0,1,0,4,0,5,7,2,2,2,3,0,3,0,5,3,3,5,5,1,2
"signal29",3,1,2,1,2,7,4,2,0,0,2,2,2,0,1,1,1,7,0,1,3,2,6,4,6,5,14,2,1,11,1,5,3,0,3,11,1,0,3,2,2,2,7,4,0,4,0,0,0,1,2,0,0,0,6,2,5,0,4,0,3,0,6,3,0,1,1,2,3,1,0,3,2,1,6,3,0,1,4,2,11,0,3,2,8,3,1,2,0,0,0,3,2,7,4,4,0,0,4,1
"signal30",0,7,4,9,1,1,1,4,1,0,3,4,0,4,0,10,0,6,4,2,1,5,6,6,1,6,11,3,3,1,2,13,3,0,9,5,1,2,3,5,1,2,1,5,5,0,3,3,0,12,1,1,1,3,0,6,3,2,1,0,0,3,12,3,1,3,6,1,1,3,3,0,1,1,3,6,0,3,4,6,2,2,0,2,7,3,2,4,1,1,2,0,0,1,1,3,6,2,0,3
"signal31",3,0,5,5,4,3,0,3,1,6,1,0,0,2,2,0,5,6,12,1,1,2,1,0,13,2,1,3,1,0,3,14,2,0,2,8,0,2,1,1,5,12,3,3,7,0,0,2,8,3,2,0,0,3,2,2,2,0,1,0,4,3,13,3,0,3,1,7,1,1,0,6,0,4,1,4,1,4,19,12,0,1,1,3,4,3,1,4,0,0,5,1,3,6,5,0,8,1,0,0
"signal32",1,2,1,3,0,2,1,2,1,0,3,3,1,6,0,0,2,8,7,3,5,3,3,5,2,3,13,3,0,4,3,0,5,6,0,0,1,2,1,0,2,4,2,5,0,0,3,12,2,9,4,2,0,1,2,0,10,4,2,10,2,1,0,0,2,3,0,5,1,5,0,0,1,9,2,4,2,1,2,4,2,4,3,1,0,4,2,1,6,0,2,1,5,7,1,2,0,3,1,1
"signal33",0,1,2,2,4,0,4,3,0,0,9,1,2,0,0,2,7,2,2,5,5,0,4,0,0,0,3,0,0,3,0,0,1,2,4,3,2,4,3,0,4,3,1,0,0,1,2,5,1,13,4,3,5,0,2,1,4,0,4,0,3,0,7,0,1,0,2,0,1,2,3,1,2,5,0,2,1,3,1,3,0,3,2,3,16,3,3,1,3,0,1,1,3,0,3,2,5,5,0,8
"signal34",1,3,1,3,2,1,1,1,2,2,1,0,0,0,1,2,1,10,0,2,0,2,1,2,0,5,4,2,1,0,1,8,1,1,0,2,0,4,5,5,2,0,1,3,2,2,1,4,1,1,2,4,0,3,0,4,0,5,2,3,3,1,1,0,2,1,1,0,0,5,0,2,4,3,1,4,1,0,9,3,2,3,2,1,1,0,2,3,2,5,4,7,2,1,1,1,10,1,0,2
"signal35",0,0,2,0,0,0,3,0,7,3,0,1,3,1,2,0,1,0,0,4,0,1,4,4,4,1,16,1,2,1,0,3,3,1,2,7,1,2,3,3,1,7,1,3,2,3,4,2,0,5,4,1,8,0,4,3,0,0,2,2,9,2,30,1,8,0,0,4,2,2,5,2,0,3,3,11,4,1,1,2,0,2,1,3,4,5,4,1,1,2,3,1,6,4,0,3,5,4,3,0
"signal36",0,2,6,2,2,1,0,2,3,0,2,2,5,3,4,2,2,10,1,5,0,0,5,2,3,5,5,0,2,1,1,6,0,0,1,7,1,0,1,1,1,3,8,1,4,2,3,8,0,3,2,1,1,4,2,0,10,1,0,1,0,3,1,1,0,3,0,1,2,4,3,0,3,1,1,13,11,2,1,3,1,0,2,1,3,2,2,3,0,1,3,3,9,9,1,2,12,3,0,0
"signal37",3,4,0,2,3,0,0,1,2,0,2,1,2,3,1,7,5,8,1,1,0,1,3,1,6,0,5,2,1,0,1,5,2,0,4,1,9,2,4,0,1,9,1,4,0,1,4,0,2,3,1,1,4,3,3,1,0,6,1,1,2,0,11,0,4,5,1,5,3,1,1,1,6,2,3,6,0,7,11,0,1,0,6,0,1,0,3,3,4,4,1,1,0,5,1,0,10,1,3,3
"signal38",0,1,0,0,0,2,2,3,2,1,3,4,3,0,0,0,1,2,1,2,2,0,1,1,5,0,5,10,1,1,3,11,1,0,4,10,4,2,2,1,2,5,2,1,0,0,3,1,1,6,0,0,4,2,3,1,0,1,1,2,0,2,3,0,0,0,1,1,4,0,3,3,1,1,3,2,1,8,7,3,1,1,2,0,5,1,4,1,3,2,1,1,3,3,1,0,8,1,2,5
"signal39",1,1,4,3,4,1,1,0,0,3,4,0,7,7,3,3,0,0,0,0,0,0,0,1,1,0,2,3,2,2,3,9,1,0,12,18,0,4,1,0,1,19,1,9,1,0,4,30,2,11,0,0,0,2,1,2,0,0,3,1,0,0,2,7,1,0,0,0,3,4,0,2,1,1,0,1,2,3,9,1,1,2,5,0,4,1,0,2,1,0,5,4,3,8,1,0,12,0,0,1
"signal40",1,1,3,0,1,3,8,2,0,4,2,5,1,1,0,1,1,9,8,5,4,4,2,1,9,2,2,1,1,0,1,4,3,1,13,9,4,2,0,2,1,2,2,0,1,0,2,1,2,3,1,0,1,0,1,1,3,0,12,0,2,1,5,3,2,0,3,1,1,1,4,3,5,1,3,10,2,4,5,1,2,3,4,2,4,1,1,2,2,5,1,3,0,11,1,5,4,0,0,3
"signal41",2,0,1,1,1,2,1,6,0,1,0,2,2,1,1,0,0,0,0,0,2,0,0,0,1,2,5,1,1,3,1,8,2,4,5,1,6,2,4,3,1,12,2,1,0,2,1,11,2,6,1,0,3,3,2,5,3,6,1,2,2,2,8,2,1,1,0,3,3,7,4,0,0,1,2,6,0,6,13,1,0,1,1,1,8,1,5,1,4,0,2,2,1,12,2,0,8,5,1,1
"signal42",0,0,1,1,2,1,1,1,2,2,0,0,0,3,2,5,2,24,4,0,0,5,1,2,4,2,9,2,6,3,14,3,2,5,4,6,1,3,1,0,3,2,4,2,0,0,0,8,2,7,3,1,0,0,0,1,0,0,5,2,2,6,2,3,6,3,3,0,1,4,3,2,2,2,1,10,9,0,5,4,3,2,0,1,6,0,4,1,2,3,3,0,0,2,2,1,0,2,1,0
"signal43",8,1,0,14,3,0,1,8,0,2,1,0,6,1,3,3,0,9,5,0,1,3,0,0,3,0,7,5,4,2,3,6,3,0,10,7,2,2,2,0,6,7,2,2,1,6,5,4,0,2,3,0,0,6,2,4,1,0,0,3,1,4,10,0,5,3,6,5,0,0,2,2,2,0,1,0,4,7,2,2,5,4,6,0,0,3,1,0,1,4,7,1,1,14,0,1,6,2,1,2
"signal44",0,3,2,1,0,1,3,3,0,0,2,3,0,0,1,0,2,10,1,2,3,7,1,3,10,8,6,7,2,2,3,12,4,0,7,1,1,1,2,1,1,21,4,3,1,2,2,2,1,8,1,0,2,2,0,6,2,0,2,1,4,2,4,0,9,0,2,2,0,1,0,3,6,0,1,7,1,2,1,4,0,0,2,1,12,2,5,3,1,1,3,0,0,3,3,5,12,0,5,1
"signal45",0,1,5,2,5,1,4,2,0,0,1,6,0,1,6,0,1,12,3,0,2,2,7,0,2,0,1,4,0,0,1,4,0,3,3,9,5,1,1,7,1,19,0,4,2,4,1,3,2,5,5,5,3,1,3,6,2,4,2,1,4,0,9,2,3,3,3,2,2,2,0,4,1,0,3,0,1,5,8,2,1,1,0,1,18,4,3,0,1,1,2,3,2,4,0,1,5,0,1,1
"signal46",0,1,2,1,1,1,1,1,2,2,0,0,2,2,3,1,5,11,2,0,1,0,2,8,1,0,4,6,2,3,1,2,4,1,2,6,3,2,0,1,4,1,1,2,2,1,3,5,6,13,1,2,4,0,3,0,1,3,1,0,4,5,9,3,1,2,1,0,1,4,2,0,5,7,6,3,1,0,9,1,2,0,4,3,5,0,2,4,0,6,0,2,2,3,2,5,2,3,1,2
"signal47",4,3,0,0,1,1,0,0,3,0,3,0,2,3,0,4,4,2,2,2,0,0,4,2,4,0,6,1,0,0,3,12,1,0,12,5,1,2,2,2,0,3,4,0,0,0,3,1,4,3,6,5,4,5,5,1,0,1,1,0,2,2,1,0,0,1,2,2,1,0,1,2,3,2,1,5,1,0,2,4,1,1,0,1,17,1,2,5,3,1,5,4,1,31,0,5,4,1,1,5
"signal48",3,1,2,4,2,2,5,0,2,5,2,1,2,3,0,1,4,6,1,0,0,9,1,3,6,2,5,4,5,1,5,5,5,2,1,4,0,1,2,0,6,5,1,1,4,5,5,2,2,11,2,0,3,1,2,5,0,0,2,3,2,9,5,2,1,1,4,3,0,5,2,5,2,1,1,6,6,4,6,2,0,2,7,1,10,3,5,0,0,5,3,1,0,3,3,3,2,0,0,3
"signal49",1,0,2,0,2,0,2,2,2,2,1,6,2,1,0,0,1,1,4,1,4,4,0,3,3,1,9,0,0,6,1,15,0,0,11,5,4,0,3,1,0,7,1,1,3,0,0,3,2,0,2,0,0,2,2,0,1,4,2,5,1,6,0,1,6,0,3,4,3,2,1,2,0,4,0,12,2,3,11,3,1,1,6,3,4,0,2,3,0,4,2,2,0,7,10,1,3,2,3,1
"signal50",0,0,3,2,3,4,3,1,2,3,3,6,3,0,2,0,2,8,4,1,1,1,0,7,3,2,0,3,5,2,9,10,0,1,7,6,5,1,3,2,6,8,3,3,3,1,4,15,2,6,1,3,1,0,6,0,3,2,3,3,3,0,6,1,2,1,0,0,6,1,4,2,0,5,2,6,10,2,4,3,0,1,1,3,3,1,1,1,0,0,1,0,2,2,0,0,15,1,2,0
"signal51",3,6,2,0,3,2,2,0,1,1,1,3,1,1,1,2,0,1,1,2,3,2,2,6,0,1,0,0,0,4,6,0,2,4,1,1,2,2,2,0,2,1,3,5,4,6,1,0,1,1,0,0,1,1,0,0,5,2,2,2,1,1,1,1,5,0,2,1,4,3,3,2,0,0,0,1,3,0,0,1,2,2,3,4,0,0,2,3,0,1,4,0,3,2,1,3,2,2,1,6
"signal52",0,0,0,2,1,4,0,0,2,5,5,1,3,1,1,1,0,0,5,0,1,6,6,2,0,0,1,4,2,1,5,0,2,3,0,1,2,2,0,3,4,0,4,0,2,1,1,0,1,1,1,2,1,2,0,0,3,0,1,0,5,3,0,0,1,1,1,7,4,0,1,0,2,1,8,0,1,0,2,14,5,1,0,1,1,4,2,0,1,0,7,9,2,0,2,1,0,6,1,0
"signal53",1,0,0,1,4,0,0,2,0,3,9,3,1,1,3,0,0,2,2,5,2,3,1,2,0,1,1,2,1,3,2,1,2,4,0,0,2,3,2,0,1,2,2,1,0,0,0,2,0,0,5,2,3,1,0,1,0,1,2,0,0,4,0,0,0,1,2,3,1,3,7,1,1,1,1,3,1,0,2,0,1,0,2,1,4,1,5,1,3,1,3,2,0,0,1,1,0,2,3,0
"signal54",6,1,0,1,4,2,1,4,5,0,2,1,4,4,0,4,8,1,0,2,0,2,1,0,1,1,0,3,2,1,1,0,1,2,1,1,1,0,2,1,2,0,0,1,0,2,0,2,3,1,1,1,5,1,4,4,0,3,2,4,7,4,1,4,7,4,4,3,3,1,3,1,1,1,12,4,3,0,0,2,3,3,5,2,1,2,4,2,2,2,3,0,0,0,5,0,0,0,0,0
"signal55",1,2,3,0,14,6,1,2,2,6,8,0,1,1,2,0,0,0,2,2,1,1,0,1,1,3,0,7,7,0,2,1,0,0,1,0,5,6,0,1,2,1,1,3,2,2,10,1,2,1,1,0,2,2,0,4,2,0,4,2,4,1,2,1,1,5,0,7,1,6,3,4,1,3,7,3,0,3,2,1,0,1,2,1,0,2,3,0,1,6,3,1,2,2,3,6,1,1,0,5
"signal56",0,2,1,7,1,4,2,0,3,0,1,2,1,4,2,1,3,0,0,2,2,0,2,1,0,2,2,0,2,5,0,3,0,3,3,0,0,1,0,4,1,0,0,0,1,2,3,0,0,0,4,1,3,6,6,3,5,1,0,2,0,4,0,1,0,2,0,4,1,1,0,0,8,3,0,1,1,0,0,4,0,3,1,0,0,2,1,1,1,1,1,0,2,0,5,0,1,0,0,0
"signal57",1,2,2,5,1,1,1,1,6,2,1,7,2,1,1,0,3,1,2,0,5,1,0,0,0,1,1,1,0,2,0,2,4,5,0,0,1,1,0,1,0,1,2,2,7,2,4,0,3,0,0,1,0,1,0,1,3,4,0,3,2,1,0,2,1,0,2,3,3,0,5,3,5,3,1,0,0,6,3,0,0,2,1,7,0,1,1,0,1,0,1,0,1,0,0,2,1,4,1,0
"signal58",1,4,1,10,1,1,1,2,6,1,2,1,2,1,0,0,4,0,1,3,1,4,1,2,0,0,1,5,1,0,0,0,3,1,0,0,2,5,0,1,1,0,4,1,3,0,1,4,4,0,0,1,0,1,2,0,2,1,1,4,1,2,0,2,2,4,1,4,0,2,4,2,1,3,1,0,1,2,1,2,1,1,3,5,0,2,1,0,5,2,0,2,0,0,0,1,0,6,0,0
"signal59",7,1,6,10,6,3,1,2,5,0,1,0,6,2,2,5,4,5,2,1,0,2,1,1,0,2,0,0,2,1,3,0,0,6,1,0,7,2,2,2,2,1,4,0,1,1,0,0,1,0,0,0,0,2,2,4,3,2,2,0,9,0,1,1,0,1,5,1,2,4,0,0,4,2,1,2,0,1,0,3,0,1,6,1,0,2,2,2,1,1,0,4,1,0,1,3,0,1,0,3
"signal60",4,3,0,1,1,1,0,5,2,6,0,3,2,5,5,1,1,0,2,1,1,4,1,7,0,1,1,1,5,7,2,1,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,5,1,0,2,0,0,0,7,1,3,0,3,7,0,0,4,1,1,1,2,0,1,1,0,0,3,1,0,2,3,0,4,2,2,0,1,1,0,2,3,2,2,1,5,0,1,1,1,1,1,5,3
"signal61",2,3,0,4,0,5,1,1,0,0,0,0,2,1,1,2,1,0,2,4,8,1,2,4,0,0,3,2,5,2,1,0,1,4,0,2,4,5,0,2,0,0,0,0,2,5,2,0,1,0,1,2,1,2,2,2,0,1,4,0,3,3,0,4,7,1,2,3,4,5,1,1,4,0,3,0,2,2,1,0,2,2,8,2,0,6,0,0,3,2,1,0,0,0,1,1,0,1,2,3
"signal62",0,1,0,1,6,4,2,0,1,7,1,4,0,0,1,2,1,1,2,4,1,10,3,0,1,3,1,2,5,5,3,0,2,2,1,2,4,4,0,0,2,0,3,1,2,2,1,0,1,1,0,4,1,2,1,1,0,2,3,1,4,0,0,2,7,0,0,2,1,3,1,4,2,0,3,1,2,3,0,3,2,1,1,3,1,2,2,5,3,0,0,2,3,0,1,2,2,2,1,4
"signal63",4,2,1,2,0,3,3,0,1,0,0,4,0,3,5,3,2,2,2,0,2,0,1,1,2,1,0,4,0,1,3,2,1,1,1,0,3,2,2,0,2,2,3,5,0,1,2,1,0,1,1,0,5,3,0,5,4,1,0,1,0,3,2,8,0,0,0,4,0,2,2,1,0,0,5,3,3,2,0,1,3,1,9,0,3,4,2,1,0,5,1,0,1,0,1,6,0,1,4,0
