"","Loc1","Loc2","Loc3","Loc4","Loc5","Loc6","Loc7","Loc8","Loc9","Loc10","Loc11","Loc12","Loc13","Loc14","Loc15","Loc16","Loc17","Loc18","Loc19","Loc20","Loc21","Loc22","Loc23","Loc24","Loc25","Loc26","Loc27","Loc28","Loc29","Loc30","Loc31","Loc32","Loc33","Loc34","Loc35","Loc36","Loc37","Loc38","Loc39","Loc40","Loc41","Loc42","Loc43","Loc44","Loc45","Loc46","Loc47","Loc48","Loc49","Loc50","Loc51","Loc52","Loc53","Loc54","Loc55","Loc56","Loc57","Loc58","Loc59","Loc60","Loc61","Loc62","Loc63","Loc64","Loc65","Loc66","Loc67","Loc68","Loc69","Loc70","Loc71","Loc72","Loc73","Loc74","Loc75","Loc76","Loc77","Loc78","Loc79","Loc80","Loc81","Loc82","Loc83","Loc84","Loc85","Loc86","Loc87","Loc88","Loc89","Loc90","Loc91","Loc92","Loc93","Loc94","Loc95","Loc96","Loc97","Loc98","Loc99","Loc100"
"signal58",0,0,0,1,1,1,0,1,3,0,2,0,0,2,2,0,1,0,0,0,0,0,2,0,0,7,0,3,4,6,1,0,0,2,0,0,0,2,0,2,5,2,10,1,1,0,2,0,0,0,2,0,0,1,0,1,0,0,2,2,0,3,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,4,0,5,0,0,0,2,0,0,1,0,0,1,0,1
"signal59",2,0,0,0,1,0,0,3,0,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,4,1,0,0,1,0,0,2,1,2,0,1,1,2,5,1,0,1,1,1,0,4,0,2,0,1,1,1,2,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,7,0,3,0,1,3,0,2,2,0,0,0,0,0,0,0,0,0,1,1
"signal60",0,1,1,0,2,2,0,0,0,1,0,1,1,0,2,0,2,0,1,0,0,1,0,2,1,2,1,0,1,0,3,0,0,0,0,0,0,1,0,1,2,0,1,1,4,3,1,0,1,0,0,3,2,2,1,0,0,0,1,0,2,2,2,0,1,0,0,0,0,1,2,0,0,0,0,0,2,1,1,1,2,0,1,2,0,1,1,2,1,4,0,1,1,2,2,0,0,2,0,3
"signal61",0,1,1,1,0,2,0,4,1,0,6,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,6,2,0,0,0,2,0,2,0,0,1,2,0,4,0,4,0,10,1,0,1,3,1,2,2,2,1,0,1,0,3,2,2,2,0,0,1,0,1,1,1,0,0,0,0,1,0,4,1,1,1,1,0,2,2,0,1,0,0,1,3,0,0,1,0,1,0,1,1,0,3
"signal62",1,1,2,0,0,2,0,0,1,1,2,1,2,1,0,0,1,1,0,0,0,2,0,0,2,4,1,0,0,0,1,1,0,0,0,0,2,0,1,5,3,0,4,0,0,1,0,0,0,2,1,0,4,0,0,2,2,0,1,3,0,1,1,1,0,0,2,1,5,0,0,0,1,0,1,0,0,5,1,0,5,1,1,0,0,0,1,5,3,0,0,0,1,0,0,1,0,0,0,5
"signal63",3,1,0,0,0,3,0,4,0,3,4,0,0,0,5,0,0,0,0,0,3,0,0,1,0,6,0,0,0,1,0,1,1,1,1,2,1,1,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,1,1,6,2,1,2,0,1,0,3,0,1,0,4,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0
"signal64",1,0,3,0,0,2,3,0,0,2,1,1,0,1,2,0,1,0,1,0,2,0,1,3,0,2,2,1,0,1,0,0,1,1,1,1,2,0,0,6,1,2,0,0,0,0,2,0,1,1,3,0,5,0,1,1,0,2,0,4,1,0,1,1,1,0,2,0,6,0,0,1,0,0,2,1,1,1,2,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,2
"signal65",0,0,1,0,1,1,0,1,1,0,1,2,0,3,2,0,0,0,1,1,2,0,0,1,0,4,0,1,0,5,0,1,0,0,0,1,1,0,2,0,5,0,0,0,0,1,0,2,0,0,2,3,2,0,0,2,0,0,0,8,1,0,0,0,0,0,0,1,3,0,1,2,2,0,3,0,0,1,1,0,0,1,7,2,0,0,1,4,0,0,1,0,4,0,0,2,1,2,0,2
"signal66",0,0,0,1,0,4,0,0,1,0,0,0,3,1,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,1,0,0,1,1,0,0,3,0,1,0,3,1,6,0,0,1,0,0,0,1,0,2,0,0,2,6,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,2,0,2,0,1,0,0,6,0,4,0,1,0,2,3,1,0,0,0,3
"signal67",0,0,1,0,0,1,1,2,0,1,9,0,0,2,0,2,0,0,1,0,1,0,1,0,0,1,0,2,1,0,3,0,0,2,1,0,0,1,2,6,1,0,3,0,4,2,2,0,0,0,1,0,0,0,5,0,0,1,1,6,1,1,0,0,1,1,2,1,4,0,0,0,0,0,1,0,7,2,0,1,7,3,5,0,0,0,0,3,0,0,1,2,1,0,0,1,3,1,0,2
"signal68",2,2,0,0,0,1,0,1,0,1,2,0,1,0,1,1,0,0,0,1,0,0,2,1,1,0,1,1,0,0,0,0,0,3,0,1,0,1,1,0,0,0,2,1,2,0,0,1,1,0,3,0,1,0,1,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,2,1,0,1,1,5,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,1
"signal69",1,0,0,0,1,0,1,2,0,1,1,2,0,0,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,2,0,3,1,5,1,0,2,3,2,0,2,1,0,3,2,1,0,0,0,0,0,1,1,0,1,0,0,5,1,0,2,6,1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,1,2,4,0,0
"signal70",0,2,0,0,0,1,1,1,0,0,0,3,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,0,2,7,2,0,1,0,1,2,2,1,0,0,2,1,3,0,2,2,2,1,1,3,0,0,0,0,0,0,1,1,3,0,1,0,0,0,1,2,1,1,0,0,0,2,3,0,1,4,0,1,1,3,2,0,2,0,0,0,0,0,0,2
"signal71",0,0,2,2,1,1,1,0,0,2,0,0,1,0,2,1,1,1,1,0,0,1,0,0,1,1,0,0,0,5,0,4,0,0,0,2,0,0,0,0,3,0,0,1,3,2,0,1,0,0,0,1,0,0,1,0,1,2,1,3,0,0,1,1,0,0,0,2,2,0,1,2,0,1,1,0,9,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,0,1
"signal72",1,0,0,1,2,2,0,2,1,0,1,2,2,0,2,0,1,0,0,1,0,0,0,4,0,1,0,0,2,2,0,1,3,0,0,3,2,2,1,1,0,0,1,0,1,0,6,1,0,0,3,0,0,4,1,0,2,1,1,3,2,3,0,1,0,0,1,0,1,1,2,0,0,0,1,1,6,3,1,1,1,2,3,3,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,1
"signal73",0,0,0,0,0,3,2,0,1,0,1,0,0,0,5,0,2,2,0,1,2,0,1,3,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,2,10,0,3,4,4,0,0,0,0,2,0,0,1,1,3,1,0,3,0,0,0,1,1,1,0,0,1,1,1,2,0,0,1,0,2,1,1,0,1,0,1,0,0,0,1,1,1,0,0,3,0,2,1,2,0,2,0,5
"signal74",2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,2,0,2,0,0,0,0,5,1,0,3,3,1,0,0,3,0,2,0,0,0,0,2,1,0,0,1,1,0,0,11,2,2,1,1,0,0,2,3,2,0,1,0,2,2,1,5,2,0,2,1,1,0,2,1,1,0,1,2,0,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
"signal75",3,1,0,1,0,7,0,0,1,1,1,0,0,0,3,0,1,2,1,1,0,1,0,0,1,2,0,0,2,4,3,0,1,2,0,0,0,1,0,1,9,0,0,0,2,1,1,1,0,2,0,0,1,0,1,2,2,0,1,1,0,2,1,0,1,0,0,1,7,3,0,1,0,0,1,3,1,1,0,0,0,0,3,0,0,3,0,3,0,0,0,0,1,0,0,1,1,0,2,2
"signal76",0,0,3,0,3,6,0,2,0,0,2,0,2,1,0,0,1,1,1,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,1,1,3,0,0,0,6,0,1,0,0,0,1,1,1,2,4,0,2,1,0,1,2,0,0,2,0,0,0,2,2,0,1,0,1,1,0,0,0,1,0,0,2,1,0,0,0,1,2,1,1,1,0,1,0,0,1,1,0,0,0,1,2,0,1,0
"signal77",1,1,2,3,0,1,1,0,3,2,0,2,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,6,2,0,2,2,1,0,4,1,1,0,1,0,0,0,2,2,2,0,1,1,0,0,0,0,1,1,0,1,3,1,1,1,0,0,0,4,2,4,4,1,7,0,1,0,0,2,1,0,0,0,0,1,1,0,0,1,1,0,0,1
"signal78",1,0,2,0,0,3,1,5,1,0,2,1,0,4,1,2,0,3,0,1,0,1,0,1,0,1,0,1,1,2,0,0,0,1,0,2,0,1,2,0,0,0,6,0,1,1,2,0,0,1,6,0,2,2,1,1,1,1,1,4,2,1,0,0,2,1,2,1,0,0,1,2,0,1,1,0,1,1,0,0,0,0,3,1,0,0,1,2,1,2,0,1,1,1,1,2,1,2,1,1
"signal79",1,1,0,0,2,1,0,0,1,1,1,0,0,2,4,0,0,1,0,0,3,0,0,0,1,2,1,0,2,2,1,0,3,2,1,0,0,1,0,2,2,1,2,0,1,0,3,0,1,0,4,0,2,1,0,0,1,0,1,1,1,0,3,0,0,0,3,1,1,0,1,1,2,0,1,0,0,3,3,1,8,0,3,0,0,0,0,6,0,1,0,0,0,2,1,2,2,0,0,4
"signal80",0,1,0,0,0,5,0,0,0,1,5,0,2,0,1,0,1,1,0,0,2,1,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,1,4,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4,2,0,0,2,1,4,0,3,0,5,1,2,2,1,0,0,0,1,2,0,0,3,0,0,0,0,1,1,4,1,2
"signal81",0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,2,3,0,2,0,0,0,0,1,0,0,0,0,2,0,2,4,1,5,1,1,0,5,0,2,1,3,0,3,1,0,1,0,1,1,6,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,3,1,0,1,0,0,2,1,2,0,2,3,1,4,0,0,0,0,0,0,0,0,0,4
"signal82",0,0,0,0,0,0,1,0,1,2,0,0,1,2,0,1,2,0,1,0,0,1,0,2,0,3,1,0,1,3,1,0,0,1,1,0,1,1,3,1,4,1,3,3,0,0,0,2,2,0,0,0,3,1,1,0,0,0,2,4,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,4,4,0,1,2,0,0,0,3,0,0,5,0,0,0,1,1,1,0,0,1,2,1,3
"signal83",1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,2,0,2,0,0,0,0,1,0,0,0,2,2,3,1,1,0,2,0,2,0,0,0,1,0,2,0,0,1,0,1,2,4,1,0,0,0,0,1,1,1,0,0,1,2,0,1,2,2,2,3,0,1,8,1,8,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2
"signal84",1,0,1,1,1,3,0,0,1,0,3,0,0,1,6,0,0,2,1,0,0,0,0,0,1,0,1,0,2,1,0,3,1,1,1,0,0,3,0,6,1,0,1,1,2,2,2,1,0,0,0,0,5,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,5,1,1,0,1,0,5,0,3,5,0,0,0,0,1,1,0,1,0,3,0,0,1,0,1,1,0,1,1,2,0,5
"signal85",0,0,2,0,2,2,0,0,1,1,1,0,1,0,1,1,0,2,1,0,0,0,1,0,0,4,0,1,0,1,0,0,0,1,1,0,0,1,0,3,1,0,4,2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,3,7,0,0,2,0,2,0,1,0,0,0,1,1,0,0,1,0,1,2,3,0,10,1,2,3,0,1,0,1,1,2,0,2,1,1,1,1,0,0,0,0
"signal86",0,0,2,0,1,2,0,0,1,0,4,0,1,0,3,0,2,1,1,1,2,1,1,0,0,7,1,1,2,0,0,1,1,1,0,1,0,2,0,0,1,0,5,0,3,0,3,1,3,2,1,0,3,2,0,1,2,0,0,0,0,0,0,0,1,1,0,1,2,4,0,0,2,0,2,0,5,5,0,0,1,1,2,1,1,0,3,1,0,2,2,1,1,2,0,0,0,0,4,2
"signal87",0,1,1,0,2,1,0,0,0,0,0,0,3,1,3,0,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,0,3,0,2,1,0,0,1,0,3,2,0,0,0,0,1,0,1,0,2,1,2,1,0,1,1,2,1,2,1,1,0,0,2,2,1,0,2,1,1,1,0,3,0,6,1,2,0,0,0,0,0,1,1,1,0,6
"signal88",2,0,0,1,1,0,0,0,0,1,1,1,0,1,2,0,3,0,0,0,1,1,0,0,0,0,2,2,0,0,0,1,2,1,1,0,0,0,0,6,1,0,3,0,3,1,2,2,0,1,2,1,1,0,2,0,0,0,0,6,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6,1,0,0,3,0,7,0,3,1,1,1,0,0,0,0,0,1,1,5,0,2,0,0
"signal89",0,0,0,0,0,3,1,0,1,1,2,0,0,3,1,2,0,2,0,0,0,0,1,0,0,2,0,0,0,3,1,0,0,2,0,1,2,1,0,3,4,1,1,0,8,0,0,0,3,0,0,0,1,1,0,2,0,0,2,2,0,0,1,2,0,0,0,5,2,0,1,1,0,1,0,0,4,0,0,1,0,0,0,1,1,3,0,1,1,1,1,0,3,0,0,1,1,2,0,9
"signal90",0,0,0,4,0,2,0,1,0,1,0,1,0,0,1,1,0,5,0,0,0,1,2,0,0,0,0,0,0,2,1,0,2,1,0,1,0,1,2,3,2,2,0,1,0,2,3,1,1,1,0,0,0,1,0,0,1,1,3,1,0,0,2,1,0,0,1,0,3,4,2,1,0,0,1,2,1,2,0,0,1,2,0,2,0,0,3,6,1,0,1,1,0,1,0,0,1,0,1,5
"signal91",1,2,0,0,0,2,2,0,0,1,5,0,1,0,2,1,1,1,0,0,1,0,0,1,1,3,2,0,1,0,0,2,0,1,6,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,3,0,0,2,0,1,3,0,3,5,0,0,1,1,0,1,0,0,2,0,2,3,2,0,1,0,1,0,2,0,5,1,2,2,1,0,3,3,1,1,0,2,0,0,0,1,1,0,0,9
"signal92",0,1,1,2,1,0,0,0,2,0,4,0,0,0,3,1,1,0,3,1,0,4,2,3,0,2,0,1,1,1,0,1,0,0,0,0,0,2,0,1,0,1,1,1,5,1,4,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,1,0,0,0,6,0,0,1,0,4,0,0,1,1,1,0,0,0,0,0,0,1,2,1,2,0,6
"signal93",1,0,1,1,0,5,0,1,0,0,4,0,2,0,0,2,0,3,0,0,0,1,0,0,1,1,0,2,1,2,0,1,0,0,1,0,0,1,0,4,5,0,0,0,0,2,4,0,0,1,0,2,2,2,0,0,1,0,0,3,1,1,0,0,0,0,1,1,0,0,2,1,1,0,0,1,3,0,2,0,2,1,2,0,0,2,0,0,2,1,0,0,1,1,4,0,1,0,0,9
"signal94",1,3,0,0,1,2,0,1,3,1,2,0,1,0,3,0,1,0,0,0,0,1,0,1,0,3,1,0,0,1,1,0,2,0,1,1,0,1,1,2,1,0,0,1,2,0,2,0,1,0,8,0,2,3,1,3,0,2,2,7,0,0,1,0,1,0,0,3,0,0,1,1,0,1,1,0,6,1,0,1,1,1,2,1,1,0,1,3,1,2,1,0,2,1,2,0,0,0,0,1
"signal95",0,1,1,0,1,5,1,0,1,0,4,0,0,3,1,0,0,1,2,3,1,1,0,0,2,4,1,1,0,3,1,2,0,2,1,0,0,0,4,0,2,0,1,2,0,0,0,3,0,1,1,0,3,2,0,1,1,0,0,0,0,1,0,2,3,1,0,1,6,1,2,1,2,0,1,1,4,1,0,2,2,0,0,0,1,1,1,0,0,1,1,1,2,0,1,1,0,0,0,5
"signal96",1,0,0,1,3,0,0,0,0,1,0,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,1,0,1,8,2,0,1,0,2,0,7,1,2,2,1,0,0,0,1,0,2,2,1,1,1,1,0,1,2,2,0,0,2,2,1,0,1,0,1,0,4,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,2,0,0,0,4,1,1,3
"signal97",0,0,0,0,1,9,0,1,2,0,3,0,0,0,8,0,1,2,2,1,1,2,2,2,0,1,0,1,1,1,0,2,2,0,2,1,1,0,0,2,2,1,0,1,1,1,2,2,0,1,5,0,4,0,1,1,0,2,0,1,0,1,0,0,1,4,2,1,2,2,0,0,0,1,2,0,0,0,3,0,1,2,2,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,4
"signal98",2,5,0,0,2,0,1,2,2,0,2,3,0,1,0,0,0,3,0,4,1,1,1,2,1,1,2,0,3,2,3,2,2,1,1,1,0,0,0,5,0,0,3,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,3,2,0,0,0,2,1,1,1,7,0,0,0,2,1,0,0,1,4,1,2,3,0,5,3,1,1,0,2,0,3,0,0,0,0,0,1,0,1,0,2
"signal99",0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,1,1,2,1,1,0,0,0,0,0,0,3,0,0,1,1,1,0,3,0,1,2,1,8,1,0,3,1,1,3,1,0,0,1,0,1,0,2,6,0,0,0,0,0,3,1,0,2,1,0,1,0,1,0,0,1,0,5,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,1,1,2,2,0,0
"signal100",0,0,1,1,0,1,2,0,2,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,2,2,1,0,0,0,0,0,0,2,0,1,2,0,0,1,1,0,3,2,2,1,2,0,1,0,4,2,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,2,2,0,0,0,6,4,5,0,1,0,2,0,0,0,0,7,1,1,0,3,0,0,0,1,0,0,1,3
"signal101",4,0,2,2,0,1,0,0,0,0,0,4,1,0,3,0,0,3,2,3,0,1,1,0,0,1,0,0,2,5,0,0,4,0,0,3,0,0,1,3,1,1,0,2,5,0,0,0,0,3,2,0,1,1,0,0,0,1,1,4,1,3,0,1,0,0,0,0,3,0,1,3,3,0,2,0,0,4,0,0,5,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,7
"signal102",0,0,1,0,1,7,0,0,0,1,0,1,1,2,2,0,0,1,1,2,3,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,3,0,4,1,1,4,1,0,0,1,1,0,1,4,0,8,4,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,1,2,1,0,0,1,0,0,0,0,0,8,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3
"signal103",0,0,0,1,0,0,1,0,0,1,0,2,0,0,6,0,0,3,0,0,0,0,1,0,1,2,4,0,0,0,0,3,0,1,1,1,1,2,0,4,5,0,1,0,1,2,4,1,0,0,1,1,0,0,1,2,1,1,0,1,0,0,0,2,0,1,0,1,0,3,2,0,0,1,0,4,8,1,0,2,2,1,3,0,2,1,0,0,0,1,0,1,2,2,0,2,0,0,2,1
"signal104",2,1,0,0,0,2,1,0,3,1,2,0,0,0,2,2,3,0,1,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,4,2,1,2,3,0,4,0,1,0,5,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,1,0,6,1,0,2,1,0,2,0,1,0,0,1,1,1,3,0,1,0,0,0,0,1,1,0
"signal105",1,2,0,1,1,3,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,0,4,3,0,0,2,1,0,0,1,2,3,3,0,1,0,0,0,0,1,1,3,0,0,1,0,1,1,2,0,2,1,0,1,1,0,1,0,1,0,3,2,3,0,1,0,0,3,0,2,1,0,0,1,0,0,0,0,1,3,0,0
"signal106",0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,1,0,3,1,3,5,2,0,0,0,1,1,1,0,3,1,0,2,0,0,2,0,0,3,1,1,0,2,0,4,1,0,0,2,0,0,4,0,0,1,0,1,1,0,0,2,1,1,0,0,0,2,0,0,0,1,3,4,4,1,4,0,1,2,4,1,0,0,1,0,0,2,0,0,2,2,0
"signal107",0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,5,5,0,1,0,1,0,0,0,0,1,0,1,1,2,1,0,0,3,0,2,0,3,2,3,0,0,1,6,0,0,2,2,1,1,0,0,1,0,0,2,0,0,0,4,1,1,1,1,3,0,2,4,2,3,0,1,0,1,0,0,0,2,1,0,1,2,0,1,3,0,0,0,1,3,0
"signal108",0,1,0,0,0,0,0,2,2,0,0,1,0,1,0,1,0,0,0,0,0,2,2,3,0,0,0,0,1,4,0,0,5,1,1,1,0,2,0,2,3,1,0,0,0,1,2,0,0,0,2,1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,4,1,2,1,0,1,1,1,3,1,1,0,1,1,0,0,1,0,1,1,1,0,1,2,0,0,2,0,1,1,4,1
"signal109",1,0,1,1,0,1,0,2,3,0,2,0,0,1,6,2,3,0,0,0,1,1,1,0,0,5,0,1,1,0,1,1,1,2,1,3,0,0,1,2,2,0,0,1,0,4,1,1,0,1,6,1,0,2,1,0,0,0,0,0,2,2,1,5,0,2,1,1,4,1,1,0,0,0,1,0,3,0,1,0,7,1,2,0,1,0,0,1,1,2,0,0,0,1,1,0,0,1,0,2
"signal110",1,0,0,0,1,4,0,1,0,2,3,0,0,0,0,1,0,1,3,1,0,3,1,0,0,2,1,0,0,2,1,4,1,4,0,0,0,0,0,0,0,2,6,0,8,0,1,1,1,0,0,0,0,2,0,1,3,0,1,2,0,0,1,0,0,1,1,1,5,1,1,5,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,2,4,1,1,0,0,3,0,3,0,1,3
"signal111",1,1,0,0,1,1,2,0,0,0,1,0,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,6,0,0,2,4,0,2,0,2,0,0,2,0,2,3,2,0,3,3,3,0,2,1,1,1,1,2,1,1,0,4,3,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,4,0,0,2,0,0,1,0,1,1,2,4,0,1,2,1,1,1,0,1,1,2,0,0
"signal112",0,0,0,0,1,1,0,2,0,0,4,0,0,1,14,0,0,0,1,2,1,0,0,0,4,2,3,0,0,2,2,1,0,0,2,1,1,0,0,8,0,0,0,1,2,1,2,1,0,1,2,0,5,2,0,0,0,0,0,1,0,2,2,1,2,0,2,0,2,0,0,0,0,0,0,1,2,4,0,0,2,0,6,0,1,0,0,7,0,0,1,3,1,1,0,0,0,0,0,1
"signal113",3,1,0,0,1,0,1,0,3,1,0,2,0,0,1,1,1,0,1,0,1,0,3,0,0,2,0,0,2,0,0,1,0,3,0,2,0,0,1,1,1,0,7,0,0,3,3,0,0,0,5,0,1,0,1,0,1,0,2,2,2,0,0,0,0,0,1,0,4,0,0,1,2,1,1,1,1,2,0,0,0,0,0,1,0,0,0,3,0,0,0,2,3,0,2,1,0,0,0,0
"signal114",0,2,0,0,1,0,3,1,1,2,1,1,1,0,4,0,0,0,0,0,0,1,2,0,0,2,0,1,0,1,1,1,3,1,0,0,0,1,0,1,4,0,4,0,4,0,1,0,0,0,1,0,1,0,0,1,0,1,1,3,1,0,0,0,1,1,2,0,0,0,0,0,2,0,1,1,4,3,0,1,4,0,1,2,1,2,0,3,0,0,0,1,1,0,0,1,1,1,0,5
"signal115",0,0,0,5,1,8,1,0,0,1,1,1,0,1,1,2,2,0,0,5,0,1,0,1,0,0,0,0,0,3,0,1,1,0,0,1,2,0,0,0,2,1,4,0,4,0,4,1,2,0,0,1,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,0,0,2,2,0,0,4,1,1,1,2,4,1,0,1,2,1,1,2,0,2,0,0,0,1,0,0,0,0,0
"signal116",0,2,0,0,1,1,3,1,1,0,2,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,3,3,0,0,2,1,2,1,0,0,1,1,1,0,1,0,0,3,3,1,6,0,2,0,0,2,1,2,0,0,0,2,0,0,0,2,1,0,1,0,1,0,1,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,3,0,3,1,0,0,0,3
"signal117",0,1,0,0,0,2,1,1,0,3,1,1,0,1,3,0,0,2,0,1,0,0,1,0,1,4,0,2,1,1,0,1,1,1,1,0,1,0,0,1,0,2,0,1,1,3,0,1,0,0,3,1,3,0,0,0,1,0,1,0,2,0,2,1,1,0,0,2,0,1,0,0,0,0,1,1,1,2,0,0,2,1,3,0,0,2,0,6,0,1,0,0,0,0,0,1,0,0,0,1
"signal118",0,1,0,0,0,1,2,2,1,2,1,2,5,2,0,1,0,0,1,0,1,2,0,0,1,0,0,0,1,1,2,1,0,0,1,3,0,2,0,2,0,0,0,0,0,0,10,2,2,0,0,1,2,0,1,0,0,0,1,0,1,0,2,2,0,0,1,0,0,1,0,0,0,0,1,1,0,5,0,2,1,0,0,2,2,1,2,2,1,2,0,0,1,2,0,1,0,1,1,2
"signal119",0,0,1,0,0,2,1,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,1,2,0,0,0,0,0,0,1,8,0,2,0,3,0,1,0,1,5,1,0,5,0,0,0,0,3,0,1,2,0,0,0,1,4,0,0,6,4,2,0,1,1,2,1,1,0,0,3,0,1,1,2,1,0,0,3,4,1,1,2,2,0,0,0,0,3,0,4
"signal120",0,0,0,1,0,1,0,3,0,0,1,0,4,1,3,0,0,1,0,0,0,1,2,0,2,1,0,0,0,3,0,2,2,2,2,0,0,0,0,1,3,1,2,0,0,1,2,0,0,0,1,1,5,0,0,1,0,0,4,1,1,0,0,3,0,2,0,0,0,0,0,1,1,1,1,0,0,3,0,1,1,0,0,1,4,0,0,8,0,5,1,0,0,0,0,2,1,1,1,1
"signal121",0,0,2,0,0,0,0,1,0,2,1,4,0,0,0,1,2,1,1,0,1,0,0,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,4,3,1,1,0,4,1,2,2,3,2,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,2,2,1,0,1,0,0,1,2,0,0,2,1,0,0,4,1,0,2,1
"signal122",0,0,0,1,0,6,1,1,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,1,2,0,0,2,3,0,0,1,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,3,0,0,1,1,0,2,0,1,0,0,0,3,0,1,1,0,0,2,0,1,2,2,6
